visit_class_id,time,range,visit_count,visit_starts,visit_ends,total_presence_dwell,total_bucket_dwell,presence_dwell_starts,presence_dwell_ends,bucket_dwell_starts,bucket_dwell_ends,avg_dwell
1296,2022-02-27 23:00:00+00:00,day,346,346,346,0 days 21:17:55,0 days 21:17:55,0 days 21:17:55,0 days 21:17:55,0 days 21:17:55,0 days 21:17:55,0 days 00:03:41.604046
1296,2022-02-28 23:00:00+00:00,day,352,352,352,1 days 00:10:10,1 days 00:10:10,1 days 00:10:10,1 days 00:10:10,1 days 00:10:10,1 days 00:10:10,0 days 00:04:07.187500
1296,2022-03-01 23:00:00+00:00,day,353,353,353,0 days 23:38:20,0 days 23:38:20,0 days 23:38:20,0 days 23:38:20,0 days 23:38:20,0 days 23:38:20,0 days 00:04:01.076487
1296,2022-03-02 23:00:00+00:00,day,340,340,340,1 days 01:49:20,1 days 01:49:20,1 days 01:49:20,1 days 01:49:20,1 days 01:49:20,1 days 01:49:20,0 days 00:04:33.411765
1296,2022-03-03 23:00:00+00:00,day,389,389,389,0 days 16:50:20,0 days 16:50:20,0 days 16:50:20,0 days 16:50:20,0 days 16:50:20,0 days 16:50:20,0 days 00:02:35.835476
1296,2022-03-04 23:00:00+00:00,day,285,285,285,0 days 19:44:45,0 days 19:44:45,0 days 19:44:45,0 days 19:44:45,0 days 19:44:45,0 days 19:44:45,0 days 00:04:09.421053
1296,2022-03-05 23:00:00+00:00,day,201,201,201,0 days 09:16:35,0 days 09:16:35,0 days 09:16:35,0 days 09:16:35,0 days 09:16:35,0 days 09:16:35,0 days 00:02:46.144279
