visit_class_id,time,range,visit_count,visit_starts,visit_ends,total_presence_dwell,total_bucket_dwell,presence_dwell_starts,presence_dwell_ends,bucket_dwell_starts,bucket_dwell_ends,avg_dwell
1296,2021-08-01 00:00:00+02:00,day,213,213,213,0 days 10:45:25,0 days 10:45:25,0 days 10:45:25,0 days 10:45:25,0 days 10:45:25,0 days 10:45:25,0 days 00:03:01.807512
1296,2021-08-02 00:00:00+02:00,day,410,410,410,0 days 20:47:05,0 days 20:47:05,0 days 20:47:05,0 days 20:47:05,0 days 20:47:05,0 days 20:47:05,0 days 00:03:02.500000
1296,2021-08-03 00:00:00+02:00,day,385,385,385,0 days 14:57:45,0 days 14:57:45,0 days 14:57:45,0 days 14:57:45,0 days 14:57:45,0 days 14:57:45,0 days 00:02:19.909091
1296,2021-08-04 00:00:00+02:00,day,444,444,444,0 days 21:30:30,0 days 21:30:30,0 days 21:30:30,0 days 21:30:30,0 days 21:30:30,0 days 21:30:30,0 days 00:02:54.391892
1296,2021-08-05 00:00:00+02:00,day,482,482,482,0 days 22:34:00,0 days 22:34:00,0 days 22:34:00,0 days 22:34:00,0 days 22:34:00,0 days 22:34:00,0 days 00:02:48.547718
1296,2021-08-06 00:00:00+02:00,day,383,383,383,0 days 23:15:40,0 days 23:15:40,0 days 23:15:40,0 days 23:15:40,0 days 23:15:40,0 days 23:15:40,0 days 00:03:38.642298
1296,2021-08-07 00:00:00+02:00,day,422,422,422,1 days 03:04:45,1 days 03:04:45,1 days 03:04:45,1 days 03:04:45,1 days 03:04:45,1 days 03:04:45,0 days 00:03:51.007109
1296,2021-08-08 00:00:00+02:00,day,211,211,211,0 days 10:01:40,0 days 10:01:40,0 days 10:01:40,0 days 10:01:40,0 days 10:01:40,0 days 10:01:40,0 days 00:02:51.090047
1296,2021-08-09 00:00:00+02:00,day,432,432,432,0 days 16:42:40,0 days 16:42:40,0 days 16:42:40,0 days 16:42:40,0 days 16:42:40,0 days 16:42:40,0 days 00:02:19.259259
1296,2021-08-10 00:00:00+02:00,day,434,434,434,0 days 23:08:50,0 days 23:08:50,0 days 23:08:50,0 days 23:08:50,0 days 23:08:50,0 days 23:08:50,0 days 00:03:12.004608
1296,2021-08-11 00:00:00+02:00,day,344,344,344,0 days 13:59:15,0 days 13:59:15,0 days 13:59:15,0 days 13:59:15,0 days 13:59:15,0 days 13:59:15,0 days 00:02:26.380814
1296,2021-08-12 00:00:00+02:00,day,372,372,372,0 days 14:58:50,0 days 14:58:50,0 days 14:58:50,0 days 14:58:50,0 days 14:58:50,0 days 14:58:50,0 days 00:02:24.973118
1296,2021-08-13 00:00:00+02:00,day,344,344,344,0 days 15:48:40,0 days 15:48:40,0 days 15:48:40,0 days 15:48:40,0 days 15:48:40,0 days 15:48:40,0 days 00:02:45.465116
1296,2021-08-14 00:00:00+02:00,day,521,521,521,0 days 22:24:25,0 days 22:24:25,0 days 22:24:25,0 days 22:24:25,0 days 22:24:25,0 days 22:24:25,0 days 00:02:34.827255
1296,2021-08-15 00:00:00+02:00,day,183,183,183,0 days 08:10:25,0 days 08:10:25,0 days 08:10:25,0 days 08:10:25,0 days 08:10:25,0 days 08:10:25,0 days 00:02:40.792350
