visit_class_id,time,range,visit_count,visit_starts,visit_ends,total_presence_dwell,total_bucket_dwell,presence_dwell_starts,presence_dwell_ends,bucket_dwell_starts,bucket_dwell_ends,avg_dwell
921,2021-08-01 00:00:00+02:00,day,63,61,63,0 days 04:30:00,0 days 04:02:45,0 days 02:58:00,0 days 04:30:00,0 days 02:58:00,0 days 04:02:45,0 days 00:04:17.142857
921,2021-08-02 00:00:00+02:00,day,47,47,47,0 days 02:48:55,0 days 02:48:55,0 days 02:48:55,0 days 02:48:55,0 days 02:48:55,0 days 02:48:55,0 days 00:03:35.638298
921,2021-08-03 00:00:00+02:00,day,52,52,52,0 days 01:26:40,0 days 01:26:40,0 days 01:26:40,0 days 01:26:40,0 days 01:26:40,0 days 01:26:40,0 days 00:01:40
921,2021-08-04 00:00:00+02:00,day,79,79,79,0 days 07:21:10,0 days 07:21:10,0 days 07:21:10,0 days 07:21:10,0 days 07:21:10,0 days 07:21:10,0 days 00:05:35.063291
921,2021-08-05 00:00:00+02:00,day,114,114,113,0 days 06:53:55,0 days 06:50:45,0 days 06:53:55,0 days 06:20:55,0 days 06:50:45,0 days 06:20:55,0 days 00:03:37.850877
921,2021-08-06 00:00:00+02:00,day,94,93,94,0 days 09:18:35,0 days 08:48:45,0 days 08:45:35,0 days 09:18:35,0 days 08:45:35,0 days 08:48:45,0 days 00:05:56.542553
921,2021-08-07 00:00:00+02:00,day,100,100,99,0 days 07:20:55,0 days 07:08:15,0 days 07:20:55,0 days 07:02:10,0 days 07:08:15,0 days 07:02:10,0 days 00:04:24.550000
921,2021-08-08 00:00:00+02:00,day,51,50,51,0 days 03:16:00,0 days 03:09:55,0 days 02:57:15,0 days 03:16:00,0 days 02:57:15,0 days 03:09:55,0 days 00:03:50.588235
921,2021-08-09 00:00:00+02:00,day,28,28,28,0 days 00:53:55,0 days 00:53:55,0 days 00:53:55,0 days 00:53:55,0 days 00:53:55,0 days 00:53:55,0 days 00:01:55.535714
921,2021-08-10 00:00:00+02:00,day,47,47,47,0 days 01:45:30,0 days 01:45:30,0 days 01:45:30,0 days 01:45:30,0 days 01:45:30,0 days 01:45:30,0 days 00:02:14.680851
