id,installation_id,visit_class_id,time,range,visit_count,average_length,visit_diff,length_diff
981596,294,926,2021-08-02 19:00:00+02:00,hour,55,0 days 00:03:05.311828,0,0 days 00:00:00
1212860,294,926,2021-10-06 13:00:00+02:00,hour,155,0 days 00:03:44.904852,0,0 days 00:00:00
1212861,294,926,2021-10-06 15:00:00+02:00,hour,165,0 days 00:04:05.439020,0,0 days 00:00:00
1212862,294,926,2021-10-06 19:00:00+02:00,hour,67,0 days 00:02:26.828988,0,0 days 00:00:00
981597,294,926,2021-08-02 21:00:00+02:00,hour,32,0 days 00:06:10.256792,0,0 days 00:00:00
984980,294,926,2021-08-03 13:00:00+02:00,hour,127,0 days 00:02:31.229880,0,0 days 00:00:00
984981,294,926,2021-08-03 15:00:00+02:00,hour,118,0 days 00:03:36.843049,0,0 days 00:00:00
984982,294,926,2021-08-03 17:00:00+02:00,hour,75,0 days 00:03:01.180802,0,0 days 00:00:00
984983,294,926,2021-08-03 19:00:00+02:00,hour,55,0 days 00:02:08.336915,0,0 days 00:00:00
984984,294,926,2021-08-03 21:00:00+02:00,hour,3,0 days 00:01:50.206901,0,0 days 00:00:00
1091783,294,926,2021-09-02 04:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
988223,294,926,2021-08-04 13:00:00+02:00,hour,105,0 days 00:02:48.989692,0,0 days 00:00:00
988224,294,926,2021-08-04 15:00:00+02:00,hour,112,0 days 00:03:56.319972,0,0 days 00:00:00
998410,294,926,2021-08-07 13:00:00+02:00,hour,128,0 days 00:04:23.170157,0,0 days 00:00:00
998411,294,926,2021-08-07 15:00:00+02:00,hour,112,0 days 00:03:43.847290,0,0 days 00:00:00
998412,294,926,2021-08-07 16:00:00+02:00,hour,77,0 days 00:03:47.020018,0,0 days 00:00:00
998413,294,926,2021-08-07 22:00:00+02:00,hour,55,0 days 00:02:47.218473,0,0 days 00:00:00
998414,294,926,2021-08-07 23:00:00+02:00,hour,47,0 days 00:02:53.526619,0,0 days 00:00:00
1003852,294,926,2021-08-09 02:00:00+02:00,hour,5,0 days 00:00:48.055555,0,0 days 00:00:00
1003853,294,926,2021-08-09 03:00:00+02:00,hour,2,0 days 00:00:35,0,0 days 00:00:00
1003854,294,926,2021-08-09 04:00:00+02:00,hour,3,0 days 00:00:30,0,0 days 00:00:00
1003855,294,926,2021-08-09 06:00:00+02:00,hour,5,0 days 00:01:22.738095,0,0 days 00:00:00
1003856,294,926,2021-08-09 07:00:00+02:00,hour,17,0 days 00:04:22.765306,0,0 days 00:00:00
1003857,294,926,2021-08-09 08:00:00+02:00,hour,17,0 days 00:01:33.981138,0,0 days 00:00:00
1003858,294,926,2021-08-09 10:00:00+02:00,hour,52,0 days 00:02:20.140800,0,0 days 00:00:00
1003859,294,926,2021-08-09 11:00:00+02:00,hour,65,0 days 00:02:24.060891,0,0 days 00:00:00
1003860,294,926,2021-08-09 12:00:00+02:00,hour,95,0 days 00:03:57.902548,0,0 days 00:00:00
1003861,294,926,2021-08-09 15:00:00+02:00,hour,127,0 days 00:03:24.643742,0,0 days 00:00:00
