id,installation_id,visit_class_id,time,range,visit_count,average_length,visit_diff,length_diff
1003874,294,925,2021-08-09 09:00:00+02:00,hour,8,0 days 00:05:38.700416,0,0 days 00:00:00
1101411,294,925,2021-09-05 03:00:00+02:00,hour,15,0 days 00:25:01.809524,0,0 days 00:00:00
1140826,294,925,2021-09-17 19:00:00+02:00,hour,20,0 days 00:04:58.071442,0,0 days 00:00:00
1137958,294,925,2021-09-16 13:00:00+02:00,hour,495,0 days 00:06:32.518918,0,0 days 00:00:00
1137959,294,925,2021-09-16 21:00:00+02:00,hour,105,0 days 00:07:33.090718,0,0 days 00:00:00
1128873,294,925,2021-09-13 13:00:00+02:00,hour,5,0 days 00:05:59.130296,0,0 days 00:00:00
1128874,294,925,2021-09-13 15:00:00+02:00,hour,5,0 days 00:05:21.318943,0,0 days 00:00:00
1157938,294,925,2021-09-22 07:00:00+02:00,hour,5,0 days 00:01:26.388104,0,0 days 00:00:00
1157939,294,925,2021-09-22 13:00:00+02:00,hour,490,0 days 00:06:53.051258,0,0 days 00:00:00
1247955,294,925,2021-10-19 21:00:00+02:00,hour,75,0 days 00:02:40.866013,0,0 days 00:00:00
1178055,294,925,2021-09-27 07:00:00+02:00,hour,165,0 days 00:03:03.645345,0,0 days 00:00:00
1442721,294,925,2021-12-08 19:00:00+01:00,hour,70,-1 days +23:34:31.308653,0,0 days 00:00:00
1259381,294,925,2021-10-22 07:00:00+02:00,hour,170,0 days 00:01:24.203477,0,0 days 00:00:00
1409911,294,925,2021-11-29 01:00:00+01:00,hour,5,0 days 00:18:03,0,0 days 00:00:00
1267106,294,925,2021-10-24 13:00:00+02:00,hour,180,0 days 00:08:01.866433,0,0 days 00:00:00
1267107,294,925,2021-10-24 19:00:00+02:00,hour,135,0 days 00:02:48.457528,0,0 days 00:00:00
1630166,294,925,2022-01-21 14:00:00+01:00,hour,460,0 days 00:03:49.035908,0,0 days 00:00:00
1707842,294,925,2022-02-15 20:00:00+01:00,hour,85,0 days 00:05:16.662753,0,0 days 00:00:00
1707843,294,925,2022-02-15 23:00:00+01:00,hour,15,0 days 00:10:12.787698,0,0 days 00:00:00
