id,installation_id,visit_class_id,time,range,visit_count,average_length,visit_diff,length_diff
994935,294,909,2021-08-06 04:00:00+02:00,hour,5,0 days 00:08:30.416667,0,0 days 00:00:00
1025996,294,909,2021-08-15 05:00:00+02:00,hour,2,0 days 00:04:11,0,0 days 00:00:00
1068092,294,909,2021-08-26 19:00:00+02:00,hour,30,0 days 00:08:22.755952,0,0 days 00:00:00
1435544,294,909,2021-12-06 00:00:00+01:00,hour,5,0 days 00:02:22.500000,0,0 days 00:00:00
1088469,294,909,2021-09-01 01:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1094913,294,909,2021-09-03 11:00:00+02:00,hour,22,0 days 00:01:15.018037,0,0 days 00:00:00
1091796,294,909,2021-09-02 19:00:00+02:00,hour,30,0 days 00:07:49.578231,0,0 days 00:00:00
1193485,294,909,2021-10-01 11:00:00+02:00,hour,55,0 days 00:01:36.172490,0,0 days 00:00:00
1435545,294,909,2021-12-06 01:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1435546,294,909,2021-12-06 02:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1435547,294,909,2021-12-06 03:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1465645,294,909,2021-12-14 02:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1388534,294,909,2021-11-23 02:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1409912,294,909,2021-11-29 00:00:00+01:00,hour,5,0 days 00:04:15,0,0 days 00:00:00
1409913,294,909,2021-11-29 02:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1461935,294,909,2021-12-13 02:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1461936,294,909,2021-12-13 03:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1461937,294,909,2021-12-13 04:00:00+01:00,hour,5,0 days 00:00:50,0,0 days 00:00:00
1233129,294,909,2021-10-13 03:00:00+02:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1413393,294,909,2021-11-30 02:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1420470,294,909,2021-12-02 02:00:00+01:00,hour,5,0 days 00:00:45,0,0 days 00:00:00
1457455,294,909,2021-12-12 05:00:00+01:00,hour,5,0 days 02:42:55,0,0 days 00:00:00
1219846,294,909,2021-10-08 11:00:00+02:00,hour,55,0 days 00:01:44.768560,0,0 days 00:00:00
1244079,294,909,2021-10-18 04:00:00+02:00,hour,15,0 days 00:03:13.333333,0,0 days 00:00:00
1385138,294,909,2021-11-22 01:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1423911,294,909,2021-12-03 03:00:00+01:00,hour,10,0 days 00:24:02.500000,0,0 days 00:00:00
1439505,294,909,2021-12-07 01:00:00+01:00,hour,5,0 days 00:26:05,0,0 days 00:00:00
1439506,294,909,2021-12-07 02:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1439507,294,909,2021-12-07 04:00:00+01:00,hour,15,0 days 00:09:01.666667,0,0 days 00:00:00
1465646,294,909,2021-12-14 03:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1527710,294,909,2021-12-28 04:00:00+01:00,hour,15,0 days 00:09:01.666667,0,0 days 00:00:00
1512723,294,909,2021-12-25 05:00:00+01:00,hour,7,0 days 00:10:02.500000,0,0 days 00:00:00
1512724,294,909,2021-12-25 06:00:00+01:00,hour,10,0 days 00:08:57.500000,0,0 days 00:00:00
1518287,294,909,2021-12-26 05:00:00+01:00,hour,5,0 days 01:23:15,0,0 days 00:00:00
1494297,294,909,2021-12-21 01:00:00+01:00,hour,5,0 days 00:26:05,0,0 days 00:00:00
1506272,294,909,2021-12-24 02:00:00+01:00,hour,5,0 days 00:23:57.500000,0,0 days 00:00:00
1506273,294,909,2021-12-24 03:00:00+01:00,hour,10,0 days 00:24:02.500000,0,0 days 00:00:00
1506274,294,909,2021-12-24 05:00:00+01:00,hour,5,0 days 02:06:00,0,0 days 00:00:00
1565785,294,909,2022-01-05 02:00:00+01:00,hour,10,0 days 00:00:30,0,0 days 00:00:00
1592059,294,909,2022-01-11 02:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1575970,294,909,2022-01-07 04:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1583803,294,909,2022-01-09 02:00:00+01:00,hour,20,0 days 00:01:34.583333,0,0 days 00:00:00
1588063,294,909,2022-01-10 01:00:00+01:00,hour,5,0 days 00:20:26.250000,0,0 days 00:00:00
1588064,294,909,2022-01-10 02:00:00+01:00,hour,5,0 days 00:15:03,0,0 days 00:00:00
1579912,294,909,2022-01-08 04:00:00+01:00,hour,15,0 days 00:07:35,0,0 days 00:00:00
1626815,294,909,2022-01-20 03:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1619603,294,909,2022-01-18 02:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1619604,294,909,2022-01-18 04:00:00+01:00,hour,15,0 days 00:09:01.666667,0,0 days 00:00:00
1729330,294,909,2022-02-21 04:00:00+01:00,hour,15,0 days 00:16:04.166667,0,0 days 00:00:00
1710827,294,909,2022-02-16 04:00:00+01:00,hour,10,0 days 00:18:15,0,0 days 00:00:00
1679900,294,909,2022-02-07 03:00:00+01:00,hour,10,0 days 00:24:15.625000,0,0 days 00:00:00
