id,installation_id,visit_class_id,time,range,visit_count,average_length,visit_diff,length_diff
1125100,294,922,2021-09-12 07:00:00+02:00,hour,2,0 days 00:25:18.750000,0,0 days 00:00:00
1144279,294,922,2021-09-18 15:00:00+02:00,hour,90,0 days 00:09:09.523308,0,0 days 00:00:00
1161556,294,922,2021-09-23 00:00:00+02:00,hour,7,0 days 00:00:30,0,0 days 00:00:00
1161557,294,922,2021-09-23 03:00:00+02:00,hour,7,0 days 00:00:40,0,0 days 00:00:00
1181792,294,922,2021-09-28 03:00:00+02:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1181793,294,922,2021-09-28 04:00:00+02:00,hour,10,0 days 00:07:55,0,0 days 00:00:00
1226326,294,922,2021-10-10 05:00:00+02:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1244078,294,922,2021-10-18 03:00:00+02:00,hour,7,0 days 00:03:01.250000,0,0 days 00:00:00
1299026,294,922,2021-11-01 00:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1307066,294,922,2021-11-03 01:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1318584,294,922,2021-11-06 04:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1366802,294,922,2021-11-17 04:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1374037,294,922,2021-11-19 01:00:00+01:00,hour,5,0 days 01:07:03.333333,0,0 days 00:00:00
1374039,294,922,2021-11-19 03:00:00+01:00,hour,10,0 days 00:29:50,0,0 days 00:00:00
1374040,294,922,2021-11-19 04:00:00+01:00,hour,5,0 days 00:27:27.500000,0,0 days 00:00:00
1374038,294,922,2021-11-19 02:00:00+01:00,hour,7,0 days 00:21:22.500000,0,0 days 00:00:00
1461934,294,922,2021-12-13 00:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1392077,294,922,2021-11-24 00:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1392078,294,922,2021-11-24 02:00:00+01:00,hour,10,0 days 00:03:51.666667,0,0 days 00:00:00
1392079,294,922,2021-11-24 03:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1392080,294,922,2021-11-24 04:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1392081,294,922,2021-11-24 05:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1442722,294,922,2021-12-08 19:00:00+01:00,hour,15,0 days 00:21:52.714286,0,0 days 00:00:00
1729327,294,922,2022-02-21 04:00:00+01:00,hour,6,0 days 00:12:25.833333,0,0 days 00:00:00
1501922,294,922,2021-12-23 23:00:00+01:00,hour,5,0 days 00:02:05,0,0 days 00:00:00
1694537,294,922,2022-02-12 03:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1694538,294,922,2022-02-12 07:00:00+01:00,hour,12,0 days 00:06:18,0,0 days 00:00:00
1697845,294,922,2022-02-13 23:00:00+01:00,hour,6,0 days 00:14:36.250000,0,0 days 00:00:00
1725369,294,922,2022-02-20 05:00:00+01:00,hour,10,0 days 00:06:22.500000,0,0 days 00:00:00
1725370,294,922,2022-02-20 07:00:00+01:00,hour,6,0 days 00:04:34.583333,0,0 days 00:00:00
1552269,294,922,2022-01-02 04:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1552270,294,922,2022-01-02 06:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1596172,294,922,2022-01-12 00:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1599862,294,922,2022-01-13 06:00:00+01:00,hour,7,0 days 00:00:30,0,0 days 00:00:00
1603464,294,922,2022-01-14 06:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1660282,294,922,2022-02-01 23:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1662367,294,922,2022-02-02 02:00:00+01:00,hour,10,0 days 00:37:00,0,0 days 00:00:00
1662368,294,922,2022-02-02 03:00:00+01:00,hour,5,0 days 00:05:38.333333,0,0 days 00:00:00
1662369,294,922,2022-02-02 06:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1662370,294,922,2022-02-02 23:00:00+01:00,hour,5,0 days 02:26:55,0,0 days 00:00:00
1720738,294,922,2022-02-19 03:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1720739,294,922,2022-02-19 04:00:00+01:00,hour,5,0 days 00:04:16.111111,0,0 days 00:00:00
1720740,294,922,2022-02-19 07:00:00+01:00,hour,12,0 days 00:06:18,0,0 days 00:00:00
1729324,294,922,2022-02-21 01:00:00+01:00,hour,12,0 days 00:03:51.333333,0,0 days 00:00:00
1729325,294,922,2022-02-21 02:00:00+01:00,hour,12,0 days 00:09:26.500000,0,0 days 00:00:00
1729326,294,922,2022-02-21 03:00:00+01:00,hour,11,0 days 00:12:57,0,0 days 00:00:00
1469631,294,922,2021-12-15 00:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1469632,294,922,2021-12-15 01:00:00+01:00,hour,10,0 days 00:12:39.166667,0,0 days 00:00:00
1469633,294,922,2021-12-15 03:00:00+01:00,hour,5,0 days 00:05:38.333333,0,0 days 00:00:00
1623257,294,922,2022-01-19 01:00:00+01:00,hour,10,0 days 00:20:58.333333,0,0 days 00:00:00
1623258,294,922,2022-01-19 02:00:00+01:00,hour,10,0 days 00:37:00,0,0 days 00:00:00
1623259,294,922,2022-01-19 03:00:00+01:00,hour,5,0 days 00:10:46.666667,0,0 days 00:00:00
1623260,294,922,2022-01-19 04:00:00+01:00,hour,10,0 days 00:00:30,0,0 days 00:00:00
1623261,294,922,2022-01-19 07:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1623262,294,922,2022-01-19 08:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1623263,294,922,2022-01-19 15:00:00+01:00,hour,17,0 days 00:06:47.430556,0,0 days 00:00:00
1623264,294,922,2022-01-19 19:00:00+01:00,hour,15,0 days 00:12:07.376191,0,0 days 00:00:00
1626808,294,922,2022-01-20 02:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1626809,294,922,2022-01-20 03:00:00+01:00,hour,5,0 days 00:24:10,0,0 days 00:00:00
1626810,294,922,2022-01-20 04:00:00+01:00,hour,7,0 days 00:12:20,0,0 days 00:00:00
1626811,294,922,2022-01-20 05:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1626812,294,922,2022-01-20 06:00:00+01:00,hour,6,0 days 00:00:30,0,0 days 00:00:00
1626813,294,922,2022-01-20 08:00:00+01:00,hour,10,0 days 00:00:30,0,0 days 00:00:00
1626814,294,922,2022-01-20 09:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1665334,294,922,2022-02-03 00:00:00+01:00,hour,5,0 days 02:26:55,0,0 days 00:00:00
1665335,294,922,2022-02-03 01:00:00+01:00,hour,25,0 days 00:29:47,0,0 days 00:00:00
1665336,294,922,2022-02-03 02:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1665337,294,922,2022-02-03 03:00:00+01:00,hour,5,0 days 00:16:16.666667,0,0 days 00:00:00
1665338,294,922,2022-02-03 04:00:00+01:00,hour,6,0 days 00:18:15,0,0 days 00:00:00
1690755,294,922,2022-02-10 02:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1690756,294,922,2022-02-10 03:00:00+01:00,hour,5,0 days 00:16:16.666667,0,0 days 00:00:00
1690757,294,922,2022-02-10 05:00:00+01:00,hour,5,0 days 00:01:15,0,0 days 00:00:00
1707839,294,922,2022-02-15 00:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1707840,294,922,2022-02-15 01:00:00+01:00,hour,7,0 days 01:09:47.500000,0,0 days 00:00:00
1707841,294,922,2022-02-15 02:00:00+01:00,hour,10,0 days 00:47:01.250000,0,0 days 00:00:00
1710825,294,922,2022-02-16 01:00:00+01:00,hour,7,0 days 00:10:44.166667,0,0 days 00:00:00
1710826,294,922,2022-02-16 03:00:00+01:00,hour,5,0 days 00:04:21.250000,0,0 days 00:00:00
1713813,294,922,2022-02-17 00:00:00+01:00,hour,3,0 days 02:26:55,0,0 days 00:00:00
1713814,294,922,2022-02-17 02:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1713815,294,922,2022-02-17 03:00:00+01:00,hour,5,0 days 00:14:18.333333,0,0 days 00:00:00
1713816,294,922,2022-02-17 05:00:00+01:00,hour,5,0 days 00:01:30,0,0 days 00:00:00
1729328,294,922,2022-02-21 05:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1729329,294,922,2022-02-21 06:00:00+01:00,hour,12,0 days 00:08:48,0,0 days 00:00:00
1745316,294,922,2022-02-22 00:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1748847,294,922,2022-02-23 02:00:00+01:00,hour,10,0 days 00:37:00,0,0 days 00:00:00
1748848,294,922,2022-02-23 03:00:00+01:00,hour,5,0 days 00:04:21.250000,0,0 days 00:00:00
1748849,294,922,2022-02-23 23:00:00+01:00,hour,3,0 days 02:26:55,0,0 days 00:00:00
1752583,294,922,2022-02-24 02:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1752584,294,922,2022-02-24 03:00:00+01:00,hour,5,0 days 00:14:18.333333,0,0 days 00:00:00
1752585,294,922,2022-02-24 05:00:00+01:00,hour,5,0 days 00:01:30,0,0 days 00:00:00
1759993,294,922,2022-02-26 04:00:00+01:00,hour,5,0 days 00:04:16.111111,0,0 days 00:00:00
