id,installation_id,visit_class_id,time,range,visit_count,average_length,visit_diff,length_diff
1267108,294,1474,2021-10-24 04:00:00+02:00,hour,25,0 days 00:06:02.428571,0,0 days 00:00:00
1267109,294,1474,2021-10-24 10:00:00+02:00,hour,25,0 days 00:22:52.891157,0,0 days 00:00:00
1267110,294,1474,2021-10-24 13:00:00+02:00,hour,40,0 days 00:08:33.543135,0,0 days 00:00:00
1442723,294,1474,2021-12-08 19:00:00+01:00,hour,10,-1 days +18:37:19.463564,0,0 days 00:00:00
994920,294,1474,2021-08-06 03:00:00+02:00,hour,5,0 days 00:28:15.208333,0,0 days 00:00:00
1185688,294,1474,2021-09-29 09:00:00+02:00,hour,135,0 days 01:15:46.661330,0,0 days 00:00:00
1247956,294,1474,2021-10-19 07:00:00+02:00,hour,75,0 days 01:19:05.563080,0,0 days 00:00:00
1078195,294,1474,2021-08-29 01:00:00+02:00,hour,35,0 days 00:22:37.989527,0,0 days 00:00:00
1094914,294,1474,2021-09-03 21:00:00+02:00,hour,60,0 days 00:14:33.292882,0,0 days 00:00:00
1277834,294,1474,2021-10-27 07:00:00+02:00,hour,65,0 days 01:13:16.713588,0,0 days 00:00:00
1449685,294,1474,2021-12-10 02:00:00+01:00,hour,25,0 days 00:02:08.099206,0,0 days 00:00:00
