visit_class_id,time,range,visit_count,visit_starts,visit_ends,total_presence_dwell,total_bucket_dwell,presence_dwell_starts,presence_dwell_ends,bucket_dwell_starts,bucket_dwell_ends,avg_dwell
923,2021-08-01 00:00:00+02:00,day,280,279,280,0 days 16:47:05,0 days 15:21:00,0 days 15:17:40,0 days 16:47:05,0 days 15:17:40,0 days 15:21:00,0 days 00:03:35.803571
923,2021-08-02 00:00:00+02:00,day,272,272,271,0 days 12:22:15,0 days 11:58:45,0 days 12:22:15,0 days 11:18:25,0 days 11:58:45,0 days 11:18:25,0 days 00:02:43.731618
923,2021-08-03 00:00:00+02:00,day,278,277,278,0 days 10:56:40,0 days 10:16:20,0 days 09:52:50,0 days 10:56:40,0 days 09:52:50,0 days 10:16:20,0 days 00:02:21.726619
923,2021-08-04 00:00:00+02:00,day,252,252,252,0 days 13:13:10,0 days 13:13:10,0 days 13:13:10,0 days 13:13:10,0 days 13:13:10,0 days 13:13:10,0 days 00:03:08.849206
923,2021-08-05 00:00:00+02:00,day,312,312,312,0 days 12:17:55,0 days 12:17:55,0 days 12:17:55,0 days 12:17:55,0 days 12:17:55,0 days 12:17:55,0 days 00:02:21.907051
923,2021-08-06 00:00:00+02:00,day,360,360,360,0 days 15:29:30,0 days 15:29:30,0 days 15:29:30,0 days 15:29:30,0 days 15:29:30,0 days 15:29:30,0 days 00:02:34.916667
923,2021-08-07 00:00:00+02:00,day,316,316,316,1 days 06:07:30,1 days 06:07:30,1 days 06:07:30,1 days 06:07:30,1 days 06:07:30,1 days 06:07:30,0 days 00:05:43.196203
923,2021-08-08 00:00:00+02:00,day,265,265,265,0 days 10:10:55,0 days 10:10:55,0 days 10:10:55,0 days 10:10:55,0 days 10:10:55,0 days 10:10:55,0 days 00:02:18.320755
923,2021-08-09 00:00:00+02:00,day,319,319,319,0 days 15:06:55,0 days 15:06:55,0 days 15:06:55,0 days 15:06:55,0 days 15:06:55,0 days 15:06:55,0 days 00:02:50.579937
923,2021-08-10 00:00:00+02:00,day,319,319,319,0 days 16:34:30,0 days 16:34:30,0 days 16:34:30,0 days 16:34:30,0 days 16:34:30,0 days 16:34:30,0 days 00:03:07.053292
923,2021-08-11 00:00:00+02:00,day,317,317,317,0 days 12:38:55,0 days 12:38:55,0 days 12:38:55,0 days 12:38:55,0 days 12:38:55,0 days 12:38:55,0 days 00:02:23.643533
923,2021-08-12 00:00:00+02:00,day,321,321,321,0 days 10:29:05,0 days 10:29:05,0 days 10:29:05,0 days 10:29:05,0 days 10:29:05,0 days 10:29:05,0 days 00:01:57.585670
923,2021-08-13 00:00:00+02:00,day,483,483,482,0 days 21:36:10,0 days 21:25:20,0 days 21:36:10,0 days 20:49:40,0 days 21:25:20,0 days 20:49:40,0 days 00:02:41.014493
923,2021-08-14 00:00:00+02:00,day,360,359,360,0 days 12:30:00,0 days 11:54:20,0 days 11:43:30,0 days 12:30:00,0 days 11:43:30,0 days 11:54:20,0 days 00:02:05
923,2021-08-15 00:00:00+02:00,day,254,254,254,0 days 06:39:40,0 days 06:39:40,0 days 06:39:40,0 days 06:39:40,0 days 06:39:40,0 days 06:39:40,0 days 00:01:34.409449
923,2021-08-16 00:00:00+02:00,day,340,340,340,0 days 11:22:20,0 days 11:22:20,0 days 11:22:20,0 days 11:22:20,0 days 11:22:20,0 days 11:22:20,0 days 00:02:00.411765
923,2021-08-17 00:00:00+02:00,day,290,290,290,0 days 12:26:25,0 days 12:26:25,0 days 12:26:25,0 days 12:26:25,0 days 12:26:25,0 days 12:26:25,0 days 00:02:34.431034
923,2021-08-18 00:00:00+02:00,day,333,333,333,0 days 10:58:50,0 days 10:58:50,0 days 10:58:50,0 days 10:58:50,0 days 10:58:50,0 days 10:58:50,0 days 00:01:58.708709
923,2021-08-19 00:00:00+02:00,day,315,315,314,0 days 13:04:10,0 days 13:03:45,0 days 13:04:10,0 days 13:01:55,0 days 13:03:45,0 days 13:01:55,0 days 00:02:29.365079
