visit_class_id,time,range,visit_count,visit_starts,visit_ends,total_presence_dwell,total_bucket_dwell,presence_dwell_starts,presence_dwell_ends,bucket_dwell_starts,bucket_dwell_ends,avg_dwell
1474,2021-08-01 00:00:00+02:00,day,130,128,129,0 days 09:05:20,0 days 06:39:40,0 days 06:32:00,0 days 08:41:55,0 days 06:20:50,0 days 06:27:25,0 days 00:04:11.692308
1474,2021-08-02 00:00:00+02:00,day,148,147,148,0 days 06:38:45,0 days 06:26:30,0 days 06:15:20,0 days 06:38:45,0 days 06:15:20,0 days 06:26:30,0 days 00:02:41.655405
1474,2021-08-03 00:00:00+02:00,day,177,177,176,0 days 19:20:55,0 days 16:22:25,0 days 19:20:55,0 days 16:04:55,0 days 16:22:25,0 days 16:04:55,0 days 00:06:33.531073
1474,2021-08-04 00:00:00+02:00,day,227,226,227,1 days 01:01:15,1 days 00:43:45,0 days 21:45:15,1 days 01:01:15,0 days 21:45:15,1 days 00:43:45,0 days 00:06:36.806167
1474,2021-08-05 00:00:00+02:00,day,322,322,322,1 days 01:36:45,1 days 01:36:45,1 days 01:36:45,1 days 01:36:45,1 days 01:36:45,1 days 01:36:45,0 days 00:04:46.350932
1474,2021-08-06 00:00:00+02:00,day,293,293,293,1 days 01:56:00,1 days 01:56:00,1 days 01:56:00,1 days 01:56:00,1 days 01:56:00,1 days 01:56:00,0 days 00:05:18.634812
1474,2021-08-07 00:00:00+02:00,day,318,318,316,1 days 21:58:40,1 days 21:55:00,1 days 21:58:40,1 days 21:50:25,1 days 21:55:00,1 days 21:50:25,0 days 00:08:40.503145
1474,2021-08-08 00:00:00+02:00,day,113,111,113,0 days 03:29:50,0 days 03:25:15,0 days 03:21:35,0 days 03:29:50,0 days 03:21:35,0 days 03:25:15,0 days 00:01:51.415929
1474,2021-08-09 00:00:00+02:00,day,201,201,201,1 days 03:14:45,1 days 03:14:45,1 days 03:14:45,1 days 03:14:45,1 days 03:14:45,1 days 03:14:45,0 days 00:08:07.985075
1474,2021-08-10 00:00:00+02:00,day,187,187,186,1 days 17:11:30,1 days 16:55:20,1 days 17:11:30,1 days 16:31:40,1 days 16:55:20,1 days 16:31:40,0 days 00:13:12.994652
1474,2021-08-11 00:00:00+02:00,day,209,208,209,1 days 10:50:20,1 days 10:26:40,1 days 10:10:30,1 days 10:50:20,1 days 10:10:30,1 days 10:26:40,0 days 00:10:00.095694
1474,2021-08-12 00:00:00+02:00,day,190,190,190,1 days 07:36:55,1 days 07:36:55,1 days 07:36:55,1 days 07:36:55,1 days 07:36:55,1 days 07:36:55,0 days 00:09:59.026316
1474,2021-08-13 00:00:00+02:00,day,229,229,227,1 days 19:15:50,1 days 17:59:15,1 days 19:15:50,1 days 17:33:50,1 days 17:59:15,1 days 17:33:50,0 days 00:11:20.131004
1474,2021-08-14 00:00:00+02:00,day,162,160,161,0 days 12:13:20,0 days 11:34:20,0 days 10:31:20,0 days 11:43:35,0 days 10:17:45,0 days 11:18:10,0 days 00:04:31.604938
1474,2021-08-15 00:00:00+02:00,day,122,121,121,0 days 11:21:25,0 days 10:55:45,0 days 10:51:40,0 days 10:59:30,0 days 10:42:10,0 days 10:43:20,0 days 00:05:35.122951
1474,2021-08-16 00:00:00+02:00,day,194,193,194,1 days 03:01:55,1 days 02:49:30,1 days 02:40:00,1 days 03:01:55,1 days 02:40:00,1 days 02:49:30,0 days 00:08:21.623711
1474,2021-08-17 00:00:00+02:00,day,153,153,153,1 days 07:55:35,1 days 07:55:35,1 days 07:55:35,1 days 07:55:35,1 days 07:55:35,1 days 07:55:35,0 days 00:12:31.209150
1474,2021-08-18 00:00:00+02:00,day,198,198,198,2 days 01:24:55,2 days 01:24:55,2 days 01:24:55,2 days 01:24:55,2 days 01:24:55,2 days 01:24:55,0 days 00:14:58.459596
1474,2021-08-19 00:00:00+02:00,day,247,247,247,1 days 19:43:30,1 days 19:43:30,1 days 19:43:30,1 days 19:43:30,1 days 19:43:30,1 days 19:43:30,0 days 00:10:37.287449
1474,2021-08-20 00:00:00+02:00,day,284,284,283,2 days 18:00:10,2 days 17:57:20,2 days 18:00:10,2 days 17:40:05,2 days 17:57:20,2 days 17:40:05,0 days 00:13:56.654930
1474,2021-08-21 00:00:00+02:00,day,245,244,244,0 days 18:27:20,0 days 16:59:40,0 days 18:07:15,0 days 17:14:30,0 days 16:56:50,0 days 16:57:15,0 days 00:04:31.183673
1474,2021-08-22 00:00:00+02:00,day,98,97,98,0 days 05:35:35,0 days 05:33:10,0 days 04:22:45,0 days 05:35:35,0 days 04:22:45,0 days 05:33:10,0 days 00:03:25.459184
1474,2021-08-23 00:00:00+02:00,day,182,182,182,1 days 07:31:10,1 days 07:31:10,1 days 07:31:10,1 days 07:31:10,1 days 07:31:10,1 days 07:31:10,0 days 00:10:23.461538
