visit_class_id,time,range,visit_count,visit_starts,visit_ends,total_presence_dwell,total_bucket_dwell,presence_dwell_starts,presence_dwell_ends,bucket_dwell_starts,bucket_dwell_ends,avg_dwell
911,2021-08-01 00:00:00+02:00,day,761,754,759,2 days 09:48:35,2 days 03:28:05,2 days 03:02:30,2 days 08:27:40,2 days 02:24:00,2 days 02:45:40,0 days 00:04:33.475690
911,2021-08-02 00:00:00+02:00,day,851,849,850,2 days 01:01:15,1 days 23:55:20,1 days 23:40:20,1 days 23:57:25,1 days 23:16:50,1 days 23:15:00,0 days 00:03:27.373678
911,2021-08-03 00:00:00+02:00,day,911,910,909,3 days 17:39:25,3 days 13:29:30,3 days 16:35:35,3 days 13:18:00,3 days 13:06:00,3 days 12:37:40,0 days 00:05:54.297475
911,2021-08-04 00:00:00+02:00,day,967,965,965,4 days 12:50:30,4 days 11:33:55,4 days 08:29:05,4 days 10:12:50,4 days 08:04:20,4 days 09:21:00,0 days 00:06:45.201655
911,2021-08-05 00:00:00+02:00,day,1097,1095,1095,3 days 19:11:00,3 days 16:26:00,3 days 16:33:20,3 days 17:17:15,3 days 16:01:15,3 days 15:04:20,0 days 00:04:59.234275
911,2021-08-06 00:00:00+02:00,day,1024,1022,1024,3 days 03:19:00,3 days 01:57:20,3 days 01:25:15,3 days 03:19:00,3 days 01:25:15,3 days 01:57:20,0 days 00:04:24.785156
911,2021-08-07 00:00:00+02:00,day,1045,1045,1041,4 days 11:49:15,4 days 11:19:05,4 days 11:49:15,4 days 09:43:10,4 days 11:19:05,4 days 09:43:10,0 days 00:06:11.440191
911,2021-08-08 00:00:00+02:00,day,643,639,642,2 days 00:26:25,1 days 22:06:55,1 days 22:20:20,1 days 21:36:05,1 days 21:36:45,1 days 20:00:10,0 days 00:04:31.205288
911,2021-08-09 00:00:00+02:00,day,970,969,970,4 days 00:04:20,3 days 21:57:35,3 days 21:14:00,4 days 00:04:20,3 days 21:14:00,3 days 21:57:35,0 days 00:05:56.556701
911,2021-08-10 00:00:00+02:00,day,850,850,847,4 days 15:23:10,4 days 11:01:50,4 days 15:23:10,4 days 08:39:00,4 days 11:01:50,4 days 08:39:00,0 days 00:07:51.752941
911,2021-08-11 00:00:00+02:00,day,979,976,979,4 days 12:53:10,4 days 10:30:20,4 days 06:09:00,4 days 12:53:10,4 days 06:09:00,4 days 10:30:20,0 days 00:06:40.398366
911,2021-08-12 00:00:00+02:00,day,1028,1028,1028,4 days 09:26:15,4 days 09:26:15,4 days 09:26:15,4 days 09:26:15,4 days 09:26:15,4 days 09:26:15,0 days 00:06:09.236381
911,2021-08-13 00:00:00+02:00,day,1183,1183,1180,4 days 21:58:55,4 days 20:29:25,4 days 21:58:55,4 days 19:26:35,4 days 20:29:25,4 days 19:26:35,0 days 00:05:59.032122
911,2021-08-14 00:00:00+02:00,day,911,908,908,2 days 10:20:35,2 days 08:01:30,2 days 07:48:15,2 days 07:21:50,2 days 06:32:00,2 days 06:19:00,0 days 00:03:50.554336
911,2021-08-15 00:00:00+02:00,day,671,668,670,2 days 02:33:45,2 days 00:41:45,1 days 23:35:00,2 days 02:11:50,1 days 23:25:30,2 days 00:29:20,0 days 00:04:31.274218
911,2021-08-16 00:00:00+02:00,day,993,992,991,3 days 17:53:35,3 days 16:16:15,3 days 17:31:40,3 days 15:21:45,3 days 16:06:45,3 days 15:09:20,0 days 00:05:25.896274
911,2021-08-17 00:00:00+02:00,day,879,877,878,4 days 00:09:30,3 days 22:22:40,3 days 21:37:40,3 days 23:19:30,3 days 20:57:45,3 days 22:12:35,0 days 00:06:33.822526
911,2021-08-18 00:00:00+02:00,day,1004,1003,1003,5 days 08:31:25,5 days 08:11:05,5 days 07:41:25,5 days 06:11:00,5 days 07:31:10,5 days 06:00:55,0 days 00:07:40.841633
911,2021-08-19 00:00:00+02:00,day,1100,1099,1098,4 days 17:57:00,4 days 15:42:10,4 days 15:36:35,4 days 17:46:25,4 days 15:31:55,4 days 15:36:15,0 days 00:06:12.927273
911,2021-08-20 00:00:00+02:00,day,1230,1228,1228,5 days 02:59:25,5 days 02:06:40,5 days 02:48:50,5 days 01:21:30,5 days 02:02:00,5 days 01:15:35,0 days 00:05:59.971545
911,2021-08-21 00:00:00+02:00,day,1087,1085,1084,3 days 04:46:30,3 days 02:06:15,3 days 03:08:35,2 days 23:38:10,3 days 01:19:25,2 days 22:47:05,0 days 00:04:14.268629
911,2021-08-22 00:00:00+02:00,day,678,675,676,2 days 13:37:50,2 days 09:26:45,2 days 08:29:30,2 days 11:49:05,2 days 07:37:35,2 days 08:29:55,0 days 00:05:27.241888
911,2021-08-23 00:00:00+02:00,day,1051,1049,1050,4 days 14:21:40,4 days 13:22:55,4 days 12:32:55,4 days 14:02:20,4 days 12:31:00,4 days 13:05:30,0 days 00:06:18.020932
911,2021-08-24 00:00:00+02:00,day,1046,1045,1046,5 days 09:30:10,5 days 09:12:45,5 days 09:10:50,5 days 09:30:10,5 days 09:10:50,5 days 09:12:45,0 days 00:07:25.707457
911,2021-08-25 00:00:00+02:00,day,1032,1032,1032,4 days 21:40:10,4 days 21:40:10,4 days 21:40:10,4 days 21:40:10,4 days 21:40:10,4 days 21:40:10,0 days 00:06:50.474806
911,2021-08-26 00:00:00+02:00,day,1226,1226,1224,5 days 19:27:30,5 days 19:09:10,5 days 19:27:30,5 days 17:10:10,5 days 19:09:10,5 days 17:10:10,0 days 00:06:49.502447
911,2021-08-27 00:00:00+02:00,day,1032,1030,1030,5 days 14:35:20,5 days 10:49:00,5 days 12:18:00,5 days 11:43:45,5 days 10:30:40,5 days 09:44:45,0 days 00:07:49.496124
911,2021-08-28 00:00:00+02:00,day,870,868,868,3 days 17:19:35,3 days 15:36:00,3 days 14:28:00,3 days 15:56:15,3 days 13:48:40,3 days 14:52:00,0 days 00:06:09.626437
911,2021-08-29 00:00:00+02:00,day,696,694,694,2 days 04:07:05,2 days 00:04:35,2 days 02:43:45,1 days 23:07:25,1 days 23:25:15,1 days 22:23:25,0 days 00:04:29.576149
911,2021-08-30 00:00:00+02:00,day,1012,1010,1011,6 days 06:42:25,5 days 20:56:25,6 days 01:42:45,5 days 22:12:20,5 days 17:37:55,5 days 20:31:10,0 days 00:08:56.111660
911,2021-08-31 00:00:00+02:00,day,1184,1183,1180,5 days 06:31:25,5 days 03:52:55,4 days 22:01:20,5 days 02:31:20,4 days 19:48:05,5 days 02:06:05,0 days 00:06:24.700169
911,2021-09-01 00:00:00+02:00,day,1147,1143,1146,6 days 06:19:45,6 days 04:25:05,6 days 02:19:40,6 days 03:29:40,6 days 02:11:50,6 days 01:42:50,0 days 00:07:51.826504
911,2021-09-02 00:00:00+02:00,day,1133,1132,1131,6 days 07:34:45,6 days 04:42:40,6 days 04:44:40,6 days 05:39:25,6 days 04:34:50,6 days 02:57:10,0 days 00:08:01.628420
911,2021-09-03 00:00:00+02:00,day,1095,1093,1091,6 days 21:24:00,6 days 16:29:45,6 days 19:28:40,6 days 09:20:25,6 days 16:19:55,6 days 07:34:55,0 days 00:09:03.780822
911,2021-09-04 00:00:00+02:00,day,948,944,948,3 days 03:02:45,2 days 18:07:55,2 days 14:59:10,3 days 03:02:45,2 days 14:59:10,2 days 18:07:55,0 days 00:04:44.984177
911,2021-09-05 00:00:00+02:00,day,817,817,816,2 days 06:14:20,2 days 05:53:05,2 days 06:14:20,2 days 05:52:25,2 days 05:53:05,2 days 05:52:25,0 days 00:03:58.996328
911,2021-09-06 00:00:00+02:00,day,190,189,189,1 days 07:21:50,1 days 07:17:30,1 days 06:59:55,1 days 07:14:40,1 days 06:56:15,1 days 07:14:00,0 days 00:09:54.263158
911,2021-09-07 00:00:00+02:00,day,1019,1018,1019,5 days 00:34:55,5 days 00:31:25,5 days 00:27:45,5 days 00:34:55,5 days 00:27:45,5 days 00:31:25,0 days 00:07:06.000981
911,2021-09-08 00:00:00+02:00,day,1131,1131,1131,4 days 18:13:05,4 days 18:13:05,4 days 18:13:05,4 days 18:13:05,4 days 18:13:05,4 days 18:13:05,0 days 00:06:03.558798
911,2021-09-09 00:00:00+02:00,day,1002,1002,999,4 days 17:46:40,4 days 15:23:40,4 days 17:46:40,4 days 11:32:20,4 days 15:23:40,4 days 11:32:20,0 days 00:06:48.782435
911,2021-09-10 00:00:00+02:00,day,1516,1513,1512,6 days 17:04:15,6 days 12:19:30,6 days 10:49:55,6 days 12:12:10,6 days 09:56:30,6 days 08:20:50,0 days 00:06:22.490106
911,2021-09-11 00:00:00+02:00,day,997,993,991,3 days 04:21:15,2 days 20:28:25,2 days 23:29:10,2 days 16:16:55,2 days 19:35:00,2 days 12:18:15,0 days 00:04:35.702106
911,2021-09-12 00:00:00+02:00,day,710,704,710,2 days 03:35:10,1 days 19:25:00,1 days 15:30:50,2 days 03:35:10,1 days 15:30:50,1 days 19:25:00,0 days 00:04:21.563380
