id,installation_id,visit_class_id,time,range,visit_count,average_length,visit_diff,length_diff
1088460,294,1282,2021-09-01 11:00:00+02:00,hour,17,0 days 00:19:25.678179,0,0 days 00:00:00
1042061,294,1282,2021-08-19 15:00:00+02:00,hour,20,0 days 00:29:02.023809,0,0 days 00:00:00
1042062,294,1282,2021-08-19 19:00:00+02:00,hour,15,0 days 01:06:48.300557,0,0 days 00:00:00
1154500,294,1282,2021-09-21 01:00:00+02:00,hour,15,0 days 07:31:35,0,0 days 00:00:00
1151332,294,1282,2021-09-20 04:00:00+02:00,hour,5,0 days 00:30:15,0,0 days 00:00:00
1151333,294,1282,2021-09-20 05:00:00+02:00,hour,5,0 days 00:20:20,0,0 days 00:00:00
1154501,294,1282,2021-09-21 02:00:00+02:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1185685,294,1282,2021-09-29 04:00:00+02:00,hour,5,0 days 03:40:15,0,0 days 00:00:00
1157937,294,1282,2021-09-22 09:00:00+02:00,hour,25,0 days 00:06:51.535714,0,0 days 00:00:00
1197466,294,1282,2021-10-02 04:00:00+02:00,hour,10,0 days 00:00:30,0,0 days 00:00:00
1193484,294,1282,2021-10-01 01:00:00+02:00,hour,5,0 days 00:22:37.500000,0,0 days 00:00:00
1229822,294,1282,2021-10-11 00:00:00+02:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1204384,294,1282,2021-10-04 04:00:00+02:00,hour,5,0 days 00:30:15,0,0 days 00:00:00
1226325,294,1282,2021-10-10 09:00:00+02:00,hour,15,0 days 01:46:02.847222,0,0 days 00:00:00
1229823,294,1282,2021-10-11 04:00:00+02:00,hour,5,0 days 00:40:10,0,0 days 00:00:00
1233885,294,1282,2021-10-14 16:00:00+02:00,hour,30,0 days 00:46:57.543651,0,0 days 00:00:00
1244075,294,1282,2021-10-18 01:00:00+02:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1244076,294,1282,2021-10-18 02:00:00+02:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1244077,294,1282,2021-10-18 03:00:00+02:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1374036,294,1282,2021-11-19 02:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1314749,294,1282,2021-11-05 01:00:00+01:00,hour,5,0 days 00:11:33.750000,0,0 days 00:00:00
1314750,294,1282,2021-11-05 04:00:00+01:00,hour,10,0 days 00:00:30,0,0 days 00:00:00
1311040,294,1282,2021-11-04 01:00:00+01:00,hour,10,0 days 01:25:48.333333,0,0 days 00:00:00
1311041,294,1282,2021-11-04 02:00:00+01:00,hour,5,0 days 02:08:27.500000,0,0 days 00:00:00
1442714,294,1282,2021-12-08 19:00:00+01:00,hour,15,0 days 00:04:11.095238,0,0 days 00:00:00
1518284,294,1282,2021-12-26 01:00:00+01:00,hour,5,0 days 01:14:00,0,0 days 00:00:00
1497936,294,1282,2021-12-22 01:00:00+01:00,hour,5,0 days 05:05:47.500000,0,0 days 00:00:00
