visit_class_id,time,range,visit_count,visit_starts,visit_ends,total_presence_dwell,total_bucket_dwell,presence_dwell_starts,presence_dwell_ends,bucket_dwell_starts,bucket_dwell_ends,avg_dwell
924,2021-08-01 00:00:00+02:00,day,300,300,300,1 days 12:41:40,1 days 12:41:40,1 days 12:41:40,1 days 12:41:40,1 days 12:41:40,1 days 12:41:40,0 days 00:07:20.333333
924,2021-08-02 00:00:00+02:00,day,662,662,661,0 days 18:20:20,0 days 18:20:00,0 days 18:20:20,0 days 18:19:50,0 days 18:20:00,0 days 18:19:50,0 days 00:01:39.728097
924,2021-08-03 00:00:00+02:00,day,711,710,711,0 days 18:29:40,0 days 18:29:30,0 days 18:29:10,0 days 18:29:40,0 days 18:29:10,0 days 18:29:30,0 days 00:01:33.642757
924,2021-08-04 00:00:00+02:00,day,703,703,703,0 days 17:45:10,0 days 17:45:10,0 days 17:45:10,0 days 17:45:10,0 days 17:45:10,0 days 17:45:10,0 days 00:01:30.910384
924,2021-08-05 00:00:00+02:00,day,660,660,660,0 days 19:10:50,0 days 19:10:50,0 days 19:10:50,0 days 19:10:50,0 days 19:10:50,0 days 19:10:50,0 days 00:01:44.621212
924,2021-08-06 00:00:00+02:00,day,562,562,562,0 days 15:04:55,0 days 15:04:55,0 days 15:04:55,0 days 15:04:55,0 days 15:04:55,0 days 15:04:55,0 days 00:01:36.610320
924,2021-08-07 00:00:00+02:00,day,619,619,619,0 days 16:28:20,0 days 16:28:20,0 days 16:28:20,0 days 16:28:20,0 days 16:28:20,0 days 16:28:20,0 days 00:01:35.799677
924,2021-08-08 00:00:00+02:00,day,336,336,336,0 days 08:49:20,0 days 08:49:20,0 days 08:49:20,0 days 08:49:20,0 days 08:49:20,0 days 08:49:20,0 days 00:01:34.523810
924,2021-08-09 00:00:00+02:00,day,661,661,661,0 days 18:10:10,0 days 18:10:10,0 days 18:10:10,0 days 18:10:10,0 days 18:10:10,0 days 18:10:10,0 days 00:01:38.956127
924,2021-08-10 00:00:00+02:00,day,692,692,692,0 days 18:02:20,0 days 18:02:20,0 days 18:02:20,0 days 18:02:20,0 days 18:02:20,0 days 18:02:20,0 days 00:01:33.843931
924,2021-08-11 00:00:00+02:00,day,735,735,732,1 days 11:58:40,1 days 09:50:35,1 days 11:58:40,0 days 20:32:00,1 days 09:50:35,0 days 20:32:00,0 days 00:02:56.217687
924,2021-08-12 00:00:00+02:00,day,577,574,576,1 days 12:27:15,0 days 23:07:25,0 days 21:00:35,1 days 12:20:40,0 days 20:59:20,0 days 23:02:05,0 days 00:03:47.443674
924,2021-08-13 00:00:00+02:00,day,760,759,760,1 days 00:02:40,0 days 23:57:20,0 days 23:56:05,1 days 00:02:40,0 days 23:56:05,0 days 23:57:20,0 days 00:01:53.894737
924,2021-08-14 00:00:00+02:00,day,549,549,549,0 days 13:53:45,0 days 13:53:45,0 days 13:53:45,0 days 13:53:45,0 days 13:53:45,0 days 13:53:45,0 days 00:01:31.120219
924,2021-08-15 00:00:00+02:00,day,318,318,318,0 days 06:14:05,0 days 06:14:05,0 days 06:14:05,0 days 06:14:05,0 days 06:14:05,0 days 06:14:05,0 days 00:01:10.581761
924,2021-08-16 00:00:00+02:00,day,734,734,734,0 days 18:54:15,0 days 18:54:15,0 days 18:54:15,0 days 18:54:15,0 days 18:54:15,0 days 18:54:15,0 days 00:01:32.717984
924,2021-08-17 00:00:00+02:00,day,410,410,410,1 days 00:14:05,1 days 00:14:05,1 days 00:14:05,1 days 00:14:05,1 days 00:14:05,1 days 00:14:05,0 days 00:03:32.792683
