visit_class_id,time,range,visit_count,visit_starts,visit_ends,total_presence_dwell,total_bucket_dwell,presence_dwell_starts,presence_dwell_ends,bucket_dwell_starts,bucket_dwell_ends,avg_dwell
925,2021-08-01 00:00:00+02:00,day,352,351,352,1 days 01:14:50,1 days 01:13:05,1 days 00:58:50,1 days 01:14:50,1 days 00:58:50,1 days 01:13:05,0 days 00:04:18.210227
925,2021-08-02 00:00:00+02:00,day,991,991,991,2 days 22:04:15,2 days 22:04:15,2 days 22:04:15,2 days 22:04:15,2 days 22:04:15,2 days 22:04:15,0 days 00:04:14.545913
925,2021-08-03 00:00:00+02:00,day,997,997,997,2 days 15:31:45,2 days 15:31:45,2 days 15:31:45,2 days 15:31:45,2 days 15:31:45,2 days 15:31:45,0 days 00:03:49.393180
925,2021-08-04 00:00:00+02:00,day,1009,1009,1009,2 days 14:29:40,2 days 14:29:40,2 days 14:29:40,2 days 14:29:40,2 days 14:29:40,2 days 14:29:40,0 days 00:03:42.973241
925,2021-08-05 00:00:00+02:00,day,1045,1045,1045,3 days 00:20:50,3 days 00:20:50,3 days 00:20:50,3 days 00:20:50,3 days 00:20:50,3 days 00:20:50,0 days 00:04:09.234450
925,2021-08-06 00:00:00+02:00,day,906,906,905,2 days 18:05:00,2 days 17:58:10,2 days 18:05:00,2 days 17:39:55,2 days 17:58:10,2 days 17:39:55,0 days 00:04:22.582781
925,2021-08-07 00:00:00+02:00,day,871,870,871,2 days 08:29:55,2 days 08:11:40,2 days 08:04:50,2 days 08:29:55,2 days 08:04:50,2 days 08:11:40,0 days 00:03:53.518944
925,2021-08-08 00:00:00+02:00,day,485,485,485,1 days 09:34:15,1 days 09:34:15,1 days 09:34:15,1 days 09:34:15,1 days 09:34:15,1 days 09:34:15,0 days 00:04:09.185567
925,2021-08-09 00:00:00+02:00,day,693,693,693,1 days 17:14:45,1 days 17:14:45,1 days 17:14:45,1 days 17:14:45,1 days 17:14:45,1 days 17:14:45,0 days 00:03:34.264069
925,2021-08-10 00:00:00+02:00,day,948,948,948,2 days 06:37:25,2 days 06:37:25,2 days 06:37:25,2 days 06:37:25,2 days 06:37:25,2 days 06:37:25,0 days 00:03:27.431435
925,2021-08-11 00:00:00+02:00,day,1021,1021,1021,2 days 22:16:10,2 days 22:16:10,2 days 22:16:10,2 days 22:16:10,2 days 22:16:10,2 days 22:16:10,0 days 00:04:07.766895
925,2021-08-12 00:00:00+02:00,day,1176,1176,1176,2 days 13:11:40,2 days 13:11:40,2 days 13:11:40,2 days 13:11:40,2 days 13:11:40,2 days 13:11:40,0 days 00:03:07.329932
925,2021-08-13 00:00:00+02:00,day,1013,1013,1012,3 days 00:08:15,2 days 22:17:00,3 days 00:08:15,2 days 22:11:35,2 days 22:17:00,2 days 22:11:35,0 days 00:04:16.362290
925,2021-08-14 00:00:00+02:00,day,947,946,947,1 days 21:50:25,1 days 21:45:00,1 days 19:53:45,1 days 21:50:25,1 days 19:53:45,1 days 21:45:00,0 days 00:02:54.260824
925,2021-08-15 00:00:00+02:00,day,429,429,429,1 days 13:08:30,1 days 13:08:30,1 days 13:08:30,1 days 13:08:30,1 days 13:08:30,1 days 13:08:30,0 days 00:05:11.678322
925,2021-08-16 00:00:00+02:00,day,1174,1174,1174,2 days 17:36:00,2 days 17:36:00,2 days 17:36:00,2 days 17:36:00,2 days 17:36:00,2 days 17:36:00,0 days 00:03:21.158433
925,2021-08-17 00:00:00+02:00,day,1038,1038,1038,2 days 01:24:20,2 days 01:24:20,2 days 01:24:20,2 days 01:24:20,2 days 01:24:20,2 days 01:24:20,0 days 00:02:51.348748
925,2021-08-18 00:00:00+02:00,day,1109,1109,1109,2 days 12:37:15,2 days 12:37:15,2 days 12:37:15,2 days 12:37:15,2 days 12:37:15,2 days 12:37:15,0 days 00:03:16.785392
925,2021-08-19 00:00:00+02:00,day,1012,1012,1012,2 days 07:20:05,2 days 07:20:05,2 days 07:20:05,2 days 07:20:05,2 days 07:20:05,2 days 07:20:05,0 days 00:03:16.842885
925,2021-08-20 00:00:00+02:00,day,1196,1196,1195,3 days 07:57:35,3 days 07:55:15,3 days 07:57:35,3 days 07:53:00,3 days 07:55:15,3 days 07:53:00,0 days 00:04:00.681438
925,2021-08-21 00:00:00+02:00,day,1203,1202,1203,2 days 13:05:10,2 days 13:02:55,2 days 13:00:35,2 days 13:05:10,2 days 13:00:35,2 days 13:02:55,0 days 00:03:02.801330
925,2021-08-22 00:00:00+02:00,day,393,393,393,1 days 00:49:35,1 days 00:49:35,1 days 00:49:35,1 days 00:49:35,1 days 00:49:35,1 days 00:49:35,0 days 00:03:47.417303
925,2021-08-23 00:00:00+02:00,day,954,954,954,2 days 01:32:50,2 days 01:32:50,2 days 01:32:50,2 days 01:32:50,2 days 01:32:50,2 days 01:32:50,0 days 00:03:06.970650
925,2021-08-24 00:00:00+02:00,day,994,994,993,2 days 07:35:25,2 days 07:35:05,2 days 07:35:25,2 days 07:34:55,2 days 07:35:05,2 days 07:34:55,0 days 00:03:21.332998
925,2021-08-25 00:00:00+02:00,day,1050,1049,1050,2 days 11:19:15,2 days 11:19:05,2 days 11:18:45,2 days 11:19:15,2 days 11:18:45,2 days 11:19:05,0 days 00:03:23.385714
925,2021-08-26 00:00:00+02:00,day,946,946,946,1 days 22:12:10,1 days 22:12:10,1 days 22:12:10,1 days 22:12:10,1 days 22:12:10,1 days 22:12:10,0 days 00:02:55.824524
925,2021-08-27 00:00:00+02:00,day,1032,1032,1031,1 days 21:58:50,1 days 21:58:30,1 days 21:58:50,1 days 21:56:30,1 days 21:58:30,1 days 21:56:30,0 days 00:02:40.397287
925,2021-08-28 00:00:00+02:00,day,1010,1009,1010,2 days 07:42:10,2 days 07:40:10,2 days 07:39:50,2 days 07:42:10,2 days 07:39:50,2 days 07:40:10,0 days 00:03:18.544554
