visit_class_id,time,range,visit_count,visit_starts,visit_ends,total_presence_dwell,total_bucket_dwell,presence_dwell_starts,presence_dwell_ends,bucket_dwell_starts,bucket_dwell_ends,avg_dwell
1461,2021-08-01 00:00:00+02:00,day,172,171,171,0 days 13:26:10,0 days 12:27:35,0 days 12:34:45,0 days 13:11:30,0 days 12:20:45,0 days 12:26:55,0 days 00:04:41.220930
1461,2021-08-02 00:00:00+02:00,day,251,250,250,0 days 15:28:25,0 days 15:21:15,0 days 15:13:45,0 days 15:18:15,0 days 15:07:15,0 days 15:17:35,0 days 00:03:41.932271
1461,2021-08-03 00:00:00+02:00,day,278,277,278,0 days 15:45:35,0 days 15:41:55,0 days 15:35:25,0 days 15:45:35,0 days 15:35:25,0 days 15:41:55,0 days 00:03:24.082734
1461,2021-08-04 00:00:00+02:00,day,213,213,212,0 days 21:33:55,0 days 20:04:35,0 days 21:33:55,0 days 18:04:40,0 days 20:04:35,0 days 18:04:40,0 days 00:06:04.483568
1461,2021-08-05 00:00:00+02:00,day,327,326,325,1 days 11:44:45,1 days 09:31:25,1 days 08:15:30,1 days 11:07:25,1 days 08:02:05,1 days 09:07:30,0 days 00:06:33.532110
1461,2021-08-06 00:00:00+02:00,day,297,295,297,0 days 13:14:05,0 days 12:50:10,0 days 12:36:45,0 days 13:14:05,0 days 12:36:45,0 days 12:50:10,0 days 00:02:40.420875
1461,2021-08-07 00:00:00+02:00,day,288,288,288,0 days 23:30:00,0 days 23:30:00,0 days 23:30:00,0 days 23:30:00,0 days 23:30:00,0 days 23:30:00,0 days 00:04:53.750000
1461,2021-08-08 00:00:00+02:00,day,236,236,236,0 days 10:32:55,0 days 10:32:55,0 days 10:32:55,0 days 10:32:55,0 days 10:32:55,0 days 10:32:55,0 days 00:02:40.911017
1461,2021-08-09 00:00:00+02:00,day,318,318,317,1 days 00:59:30,0 days 23:37:30,1 days 00:59:30,0 days 23:21:20,0 days 23:37:30,0 days 23:21:20,0 days 00:04:42.924528
1461,2021-08-10 00:00:00+02:00,day,302,301,302,0 days 20:33:00,0 days 20:16:50,0 days 18:54:50,0 days 20:33:00,0 days 18:54:50,0 days 20:16:50,0 days 00:04:04.966887
1461,2021-08-11 00:00:00+02:00,day,278,278,278,0 days 20:32:40,0 days 20:32:40,0 days 20:32:40,0 days 20:32:40,0 days 20:32:40,0 days 20:32:40,0 days 00:04:26.043165
1461,2021-08-12 00:00:00+02:00,day,333,333,333,1 days 15:40:40,1 days 15:40:40,1 days 15:40:40,1 days 15:40:40,1 days 15:40:40,1 days 15:40:40,0 days 00:07:08.948949
1461,2021-08-13 00:00:00+02:00,day,346,346,345,1 days 16:49:05,1 days 16:21:40,1 days 16:49:05,1 days 15:59:05,1 days 16:21:40,1 days 15:59:05,0 days 00:07:04.696532
1461,2021-08-14 00:00:00+02:00,day,235,234,235,0 days 09:30:20,0 days 09:07:45,0 days 08:40:20,0 days 09:30:20,0 days 08:40:20,0 days 09:07:45,0 days 00:02:25.617021
1461,2021-08-15 00:00:00+02:00,day,174,174,174,0 days 09:21:40,0 days 09:21:40,0 days 09:21:40,0 days 09:21:40,0 days 09:21:40,0 days 09:21:40,0 days 00:03:13.678161
1461,2021-08-16 00:00:00+02:00,day,313,313,313,1 days 11:40:30,1 days 11:40:30,1 days 11:40:30,1 days 11:40:30,1 days 11:40:30,1 days 11:40:30,0 days 00:06:50.319489
1461,2021-08-17 00:00:00+02:00,day,255,255,255,0 days 12:56:50,0 days 12:56:50,0 days 12:56:50,0 days 12:56:50,0 days 12:56:50,0 days 12:56:50,0 days 00:03:02.784314
1461,2021-08-18 00:00:00+02:00,day,301,301,301,0 days 12:31:25,0 days 12:31:25,0 days 12:31:25,0 days 12:31:25,0 days 12:31:25,0 days 12:31:25,0 days 00:02:29.784053
1461,2021-08-19 00:00:00+02:00,day,278,278,273,0 days 21:53:15,0 days 18:42:00,0 days 21:53:15,0 days 16:34:35,0 days 18:42:00,0 days 16:34:35,0 days 00:04:43.435252
1461,2021-08-20 00:00:00+02:00,day,333,328,332,1 days 20:08:25,1 days 17:46:05,1 days 14:49:45,1 days 19:51:05,1 days 14:34:50,1 days 17:43:40,0 days 00:07:57.192192
1461,2021-08-21 00:00:00+02:00,day,268,267,268,0 days 11:22:05,0 days 11:19:40,0 days 11:04:45,0 days 11:22:05,0 days 11:04:45,0 days 11:19:40,0 days 00:02:32.705224
1461,2021-08-22 00:00:00+02:00,day,184,184,180,1 days 05:49:40,0 days 22:00:10,1 days 05:49:40,0 days 08:06:15,0 days 22:00:10,0 days 08:06:15,0 days 00:09:43.586957
1461,2021-08-23 00:00:00+02:00,day,270,266,270,1 days 14:08:45,1 days 00:14:50,0 days 16:25:20,1 days 14:08:45,0 days 16:25:20,1 days 00:14:50,0 days 00:08:28.611111
1461,2021-08-24 00:00:00+02:00,day,289,289,289,0 days 11:44:05,0 days 11:44:05,0 days 11:44:05,0 days 11:44:05,0 days 11:44:05,0 days 11:44:05,0 days 00:02:26.176471
1461,2021-08-25 00:00:00+02:00,day,327,327,327,1 days 08:30:35,1 days 08:30:35,1 days 08:30:35,1 days 08:30:35,1 days 08:30:35,1 days 08:30:35,0 days 00:05:57.905199
1461,2021-08-26 00:00:00+02:00,day,252,252,252,0 days 14:15:10,0 days 14:15:10,0 days 14:15:10,0 days 14:15:10,0 days 14:15:10,0 days 14:15:10,0 days 00:03:23.611111
1461,2021-08-27 00:00:00+02:00,day,303,303,303,1 days 05:13:30,1 days 05:13:30,1 days 05:13:30,1 days 05:13:30,1 days 05:13:30,1 days 05:13:30,0 days 00:05:47.227723
1461,2021-08-28 00:00:00+02:00,day,295,295,294,0 days 15:10:55,0 days 15:01:05,0 days 15:10:55,0 days 15:00:55,0 days 15:01:05,0 days 15:00:55,0 days 00:03:05.271186
1461,2021-08-29 00:00:00+02:00,day,280,279,279,0 days 18:21:15,0 days 18:20:25,0 days 18:11:15,0 days 18:12:45,0 days 18:10:35,0 days 18:12:35,0 days 00:03:55.982143
1461,2021-08-30 00:00:00+02:00,day,193,192,192,0 days 13:31:50,0 days 12:28:35,0 days 13:23:20,0 days 12:31:10,0 days 12:27:55,0 days 12:23:20,0 days 00:04:12.383420
1461,2021-08-31 00:00:00+02:00,day,259,258,259,0 days 15:32:55,0 days 15:27:40,0 days 14:32:15,0 days 15:32:55,0 days 14:32:15,0 days 15:27:40,0 days 00:03:36.119691
1461,2021-09-01 00:00:00+02:00,day,308,308,307,1 days 02:35:20,1 days 02:22:25,1 days 02:35:20,1 days 02:20:10,1 days 02:22:25,1 days 02:20:10,0 days 00:05:10.779221
1461,2021-09-02 00:00:00+02:00,day,305,304,305,0 days 11:12:25,0 days 11:10:10,0 days 10:57:15,0 days 11:12:25,0 days 10:57:15,0 days 11:10:10,0 days 00:02:12.278689
1461,2021-09-03 00:00:00+02:00,day,336,336,335,1 days 04:18:45,0 days 23:57:50,1 days 04:18:45,0 days 22:40:15,0 days 23:57:50,0 days 22:40:15,0 days 00:05:03.348214
1461,2021-09-04 00:00:00+02:00,day,258,257,257,0 days 18:49:10,0 days 17:28:45,0 days 13:10:40,0 days 18:44:45,0 days 13:07:50,0 days 17:27:10,0 days 00:04:22.596899
1461,2021-09-05 00:00:00+02:00,day,200,199,200,0 days 06:23:30,0 days 06:21:55,0 days 06:19:05,0 days 06:23:30,0 days 06:19:05,0 days 06:21:55,0 days 00:01:55.050000
1461,2021-09-06 00:00:00+02:00,day,42,42,37,0 days 06:24:10,0 days 02:52:05,0 days 06:24:10,0 days 01:11:15,0 days 02:52:05,0 days 01:11:15,0 days 00:09:08.809524
1461,2021-09-07 00:00:00+02:00,day,309,304,309,0 days 17:20:10,0 days 15:39:20,0 days 12:07:15,0 days 17:20:10,0 days 12:07:15,0 days 15:39:20,0 days 00:03:21.974110
1461,2021-09-08 00:00:00+02:00,day,326,326,326,0 days 14:02:35,0 days 14:02:35,0 days 14:02:35,0 days 14:02:35,0 days 14:02:35,0 days 14:02:35,0 days 00:02:35.076687
1461,2021-09-09 00:00:00+02:00,day,302,302,301,0 days 19:11:10,0 days 17:57:30,0 days 19:11:10,0 days 17:49:55,0 days 17:57:30,0 days 17:49:55,0 days 00:03:48.708609
1461,2021-09-10 00:00:00+02:00,day,458,457,457,0 days 22:13:30,0 days 21:50:50,0 days 20:52:15,0 days 21:56:20,0 days 20:37:10,0 days 21:48:45,0 days 00:02:54.694323
1461,2021-09-11 00:00:00+02:00,day,249,248,248,0 days 17:59:45,0 days 17:27:20,0 days 17:42:35,0 days 12:51:05,0 days 17:12:15,0 days 12:49:00,0 days 00:04:20.180723
1461,2021-09-12 00:00:00+02:00,day,295,294,295,0 days 14:37:30,0 days 09:59:10,0 days 09:28:50,0 days 14:37:30,0 days 09:28:50,0 days 09:59:10,0 days 00:02:58.474576
1461,2021-09-13 00:00:00+02:00,day,290,290,290,0 days 12:50:00,0 days 12:50:00,0 days 12:50:00,0 days 12:50:00,0 days 12:50:00,0 days 12:50:00,0 days 00:02:39.310345
1461,2021-09-14 00:00:00+02:00,day,278,278,278,0 days 10:50:35,0 days 10:50:35,0 days 10:50:35,0 days 10:50:35,0 days 10:50:35,0 days 10:50:35,0 days 00:02:20.413669
1461,2021-09-15 00:00:00+02:00,day,308,308,307,0 days 18:31:50,0 days 15:07:35,0 days 18:31:50,0 days 14:01:10,0 days 15:07:35,0 days 14:01:10,0 days 00:03:36.590909
1461,2021-09-16 00:00:00+02:00,day,260,259,259,0 days 19:49:15,0 days 17:25:50,0 days 15:18:35,0 days 15:23:45,0 days 14:01:35,0 days 14:17:20,0 days 00:04:34.442308
1461,2021-09-17 00:00:00+02:00,day,271,270,266,0 days 22:19:40,0 days 18:21:45,0 days 17:54:10,0 days 20:41:05,0 days 17:04:45,0 days 17:32:35,0 days 00:04:56.605166
1461,2021-09-18 00:00:00+02:00,day,286,281,286,0 days 16:43:10,0 days 15:54:00,0 days 15:04:35,0 days 16:43:10,0 days 15:04:35,0 days 15:54:00,0 days 00:03:30.454545
1461,2021-09-19 00:00:00+02:00,day,241,241,241,0 days 06:52:05,0 days 06:52:05,0 days 06:52:05,0 days 06:52:05,0 days 06:52:05,0 days 06:52:05,0 days 00:01:42.593361
1461,2021-09-20 00:00:00+02:00,day,312,312,312,0 days 14:44:00,0 days 14:44:00,0 days 14:44:00,0 days 14:44:00,0 days 14:44:00,0 days 14:44:00,0 days 00:02:50
1461,2021-09-21 00:00:00+02:00,day,337,337,337,1 days 00:06:00,1 days 00:06:00,1 days 00:06:00,1 days 00:06:00,1 days 00:06:00,1 days 00:06:00,0 days 00:04:17.448071
1461,2021-09-22 00:00:00+02:00,day,318,318,318,0 days 14:09:50,0 days 14:09:50,0 days 14:09:50,0 days 14:09:50,0 days 14:09:50,0 days 14:09:50,0 days 00:02:40.345912
