id,installation_id,visit_class_id,time,range,visit_count,average_length,visit_diff,length_diff
1108768,294,921,2021-09-07 18:00:00+02:00,hour,10,0 days 00:08:45,0,0 days 00:00:00
1108769,294,921,2021-09-07 20:00:00+02:00,hour,10,0 days 00:12:08.452381,0,0 days 00:00:00
1108770,294,921,2021-09-07 21:00:00+02:00,hour,12,0 days 00:11:33.914683,0,0 days 00:00:00
1115100,294,921,2021-09-09 11:00:00+02:00,hour,11,0 days 00:01:57.083333,0,0 days 00:00:00
1115101,294,921,2021-09-09 15:00:00+02:00,hour,12,0 days 00:02:04.663265,0,0 days 00:00:00
1115102,294,921,2021-09-09 19:00:00+02:00,hour,12,0 days 00:09:01.452381,0,0 days 00:00:00
1115098,294,921,2021-09-09 05:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1115099,294,921,2021-09-09 10:00:00+02:00,hour,7,0 days 00:01:35.285714,0,0 days 00:00:00
1125101,294,921,2021-09-12 00:00:00+02:00,hour,17,0 days 00:16:22.648732,0,0 days 00:00:00
1125102,294,921,2021-09-12 02:00:00+02:00,hour,7,0 days 00:23:51.309524,0,0 days 00:00:00
1125103,294,921,2021-09-12 04:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1125104,294,921,2021-09-12 08:00:00+02:00,hour,2,0 days 00:12:57.500000,0,0 days 00:00:00
1125105,294,921,2021-09-12 10:00:00+02:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1125106,294,921,2021-09-12 13:00:00+02:00,hour,12,0 days 00:01:43.323858,0,0 days 00:00:00
1125107,294,921,2021-09-12 15:00:00+02:00,hour,12,0 days 00:04:05.265306,0,0 days 00:00:00
1125108,294,921,2021-09-12 22:00:00+02:00,hour,7,0 days 00:33:58.125000,0,0 days 00:00:00
1118305,294,921,2021-09-10 02:00:00+02:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1118306,294,921,2021-09-10 05:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1118307,294,921,2021-09-10 06:00:00+02:00,hour,3,0 days 00:00:30,0,0 days 00:00:00
1118308,294,921,2021-09-10 11:00:00+02:00,hour,5,0 days 00:03:36.190476,0,0 days 00:00:00
1118309,294,921,2021-09-10 12:00:00+02:00,hour,10,0 days 00:02:03.666667,0,0 days 00:00:00
1118310,294,921,2021-09-10 14:00:00+02:00,hour,15,0 days 00:07:01.052721,0,0 days 00:00:00
1118311,294,921,2021-09-10 18:00:00+02:00,hour,20,0 days 00:13:28.622449,0,0 days 00:00:00
1118312,294,921,2021-09-10 19:00:00+02:00,hour,22,0 days 00:09:53.373016,0,0 days 00:00:00
1118313,294,921,2021-09-10 20:00:00+02:00,hour,15,0 days 00:15:35.074830,0,0 days 00:00:00
1121563,294,921,2021-09-11 00:00:00+02:00,hour,12,0 days 00:08:28.852041,0,0 days 00:00:00
1121564,294,921,2021-09-11 05:00:00+02:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1121565,294,921,2021-09-11 10:00:00+02:00,hour,7,0 days 00:01:59,0,0 days 00:00:00
1121566,294,921,2021-09-11 13:00:00+02:00,hour,20,0 days 00:08:17.312075,0,0 days 00:00:00
1121567,294,921,2021-09-11 14:00:00+02:00,hour,17,0 days 00:08:46.535431,0,0 days 00:00:00
1121568,294,921,2021-09-11 15:00:00+02:00,hour,20,0 days 00:10:26.042929,0,0 days 00:00:00
1121569,294,921,2021-09-11 16:00:00+02:00,hour,25,0 days 00:07:04.360097,0,0 days 00:00:00
1121570,294,921,2021-09-11 18:00:00+02:00,hour,22,0 days 00:10:38.994898,0,0 days 00:00:00
1121571,294,921,2021-09-11 20:00:00+02:00,hour,20,0 days 00:09:39.866883,0,0 days 00:00:00
1121572,294,921,2021-09-11 22:00:00+02:00,hour,15,0 days 00:13:38.647959,0,0 days 00:00:00
1128875,294,921,2021-09-13 04:00:00+02:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1128876,294,921,2021-09-13 06:00:00+02:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1128877,294,921,2021-09-13 07:00:00+02:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1128878,294,921,2021-09-13 10:00:00+02:00,hour,10,0 days 00:00:56,0,0 days 00:00:00
1154504,294,921,2021-09-21 04:00:00+02:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
1311051,294,921,2021-11-04 18:00:00+01:00,hour,90,0 days 00:06:28.364294,0,0 days 00:00:00
