id,installation_id,visit_class_id,time,range,visit_count,average_length,visit_diff,length_diff
1085382,294,1457,2021-08-31 19:00:00+02:00,hour,40,0 days 00:04:56.823362,0,0 days 00:00:00
1007463,294,1457,2021-08-10 07:00:00+02:00,hour,30,0 days 00:27:12.276711,0,0 days 00:00:00
1007464,294,1457,2021-08-10 08:00:00+02:00,hour,40,0 days 00:30:29.553387,0,0 days 00:00:00
1007465,294,1457,2021-08-10 09:00:00+02:00,hour,45,0 days 00:53:37.114092,0,0 days 00:00:00
1007466,294,1457,2021-08-10 10:00:00+02:00,hour,62,0 days 00:28:41.683105,0,0 days 00:00:00
1007467,294,1457,2021-08-10 11:00:00+02:00,hour,67,0 days 00:27:16.659147,0,0 days 00:00:00
1007468,294,1457,2021-08-10 12:00:00+02:00,hour,3,0 days 00:31:30.316883,0,0 days 00:00:00
1007469,294,1457,2021-08-10 13:00:00+02:00,hour,67,0 days 00:21:58.025486,0,0 days 00:00:00
1007470,294,1457,2021-08-10 14:00:00+02:00,hour,60,0 days 00:24:56.337752,0,0 days 00:00:00
1007471,294,1457,2021-08-10 15:00:00+02:00,hour,62,0 days 00:21:57.243048,0,0 days 00:00:00
1007472,294,1457,2021-08-10 17:00:00+02:00,hour,57,0 days 00:22:11.483611,0,0 days 00:00:00
1007473,294,1457,2021-08-10 19:00:00+02:00,hour,40,0 days 00:04:15.249291,0,0 days 00:00:00
1007474,294,1457,2021-08-10 20:00:00+02:00,hour,35,0 days 00:07:09.197221,0,0 days 00:00:00
1007475,294,1457,2021-08-10 21:00:00+02:00,hour,27,0 days 00:07:43.486833,0,0 days 00:00:00
1011188,294,1457,2021-08-11 03:00:00+02:00,hour,5,0 days 00:09:32.113703,0,0 days 00:00:00
1011189,294,1457,2021-08-11 04:00:00+02:00,hour,5,0 days 00:15:29.054784,0,0 days 00:00:00
1011190,294,1457,2021-08-11 07:00:00+02:00,hour,27,0 days 00:17:45.089706,0,0 days 00:00:00
1011191,294,1457,2021-08-11 08:00:00+02:00,hour,47,0 days 00:37:58.439683,0,0 days 00:00:00
1011192,294,1457,2021-08-11 09:00:00+02:00,hour,60,0 days 00:25:28.364160,0,0 days 00:00:00
1011193,294,1457,2021-08-11 10:00:00+02:00,hour,62,0 days 00:26:02.379096,0,0 days 00:00:00
1011194,294,1457,2021-08-11 11:00:00+02:00,hour,72,0 days 00:24:24.288029,0,0 days 00:00:00
1011195,294,1457,2021-08-11 12:00:00+02:00,hour,70,0 days 00:24:46.291665,0,0 days 00:00:00
1011196,294,1457,2021-08-11 14:00:00+02:00,hour,77,0 days 00:25:57.910044,0,0 days 00:00:00
1011197,294,1457,2021-08-11 16:00:00+02:00,hour,45,0 days 00:22:03.328005,0,0 days 00:00:00
1011198,294,1457,2021-08-11 17:00:00+02:00,hour,52,0 days 00:04:07.451063,0,0 days 00:00:00
1011199,294,1457,2021-08-11 19:00:00+02:00,hour,35,0 days 00:03:49.287600,0,0 days 00:00:00
1011200,294,1457,2021-08-11 20:00:00+02:00,hour,37,0 days 00:03:27.737886,0,0 days 00:00:00
1033791,294,1457,2021-08-17 07:00:00+02:00,hour,30,0 days 00:25:03.101955,0,0 days 00:00:00
1033792,294,1457,2021-08-17 08:00:00+02:00,hour,40,0 days 00:25:02.703870,0,0 days 00:00:00
1033793,294,1457,2021-08-17 09:00:00+02:00,hour,45,0 days 00:53:46.701819,0,0 days 00:00:00
1033794,294,1457,2021-08-17 10:00:00+02:00,hour,62,0 days 00:29:02.871071,0,0 days 00:00:00
1033795,294,1457,2021-08-17 11:00:00+02:00,hour,67,0 days 00:26:01.854151,0,0 days 00:00:00
1033796,294,1457,2021-08-17 13:00:00+02:00,hour,67,0 days 00:21:12.902143,0,0 days 00:00:00
1033797,294,1457,2021-08-17 14:00:00+02:00,hour,60,0 days 00:24:24.594336,0,0 days 00:00:00
1033798,294,1457,2021-08-17 15:00:00+02:00,hour,62,0 days 00:22:43.735645,0,0 days 00:00:00
1033799,294,1457,2021-08-17 17:00:00+02:00,hour,57,0 days 00:22:05.928360,0,0 days 00:00:00
1033800,294,1457,2021-08-17 19:00:00+02:00,hour,40,0 days 00:03:46.917557,0,0 days 00:00:00
1033801,294,1457,2021-08-17 20:00:00+02:00,hour,35,0 days 00:07:45.409068,0,0 days 00:00:00
1033802,294,1457,2021-08-17 21:00:00+02:00,hour,27,0 days 00:08:21.723047,0,0 days 00:00:00
1029264,294,1457,2021-08-16 09:00:00+02:00,hour,45,0 days 00:35:41.621410,0,0 days 00:00:00
1037991,294,1457,2021-08-18 03:00:00+02:00,hour,5,0 days 00:10:49.558517,0,0 days 00:00:00
1037992,294,1457,2021-08-18 04:00:00+02:00,hour,5,0 days 00:15:29.054784,0,0 days 00:00:00
1037993,294,1457,2021-08-18 07:00:00+02:00,hour,27,0 days 00:19:15.377246,0,0 days 00:00:00
1037994,294,1457,2021-08-18 08:00:00+02:00,hour,47,0 days 00:39:21.950547,0,0 days 00:00:00
1037995,294,1457,2021-08-18 09:00:00+02:00,hour,60,0 days 00:24:38.695945,0,0 days 00:00:00
1037996,294,1457,2021-08-18 10:00:00+02:00,hour,62,0 days 00:24:09.024386,0,0 days 00:00:00
1037997,294,1457,2021-08-18 11:00:00+02:00,hour,72,0 days 00:22:22.339028,0,0 days 00:00:00
1037998,294,1457,2021-08-18 12:00:00+02:00,hour,70,0 days 00:23:17.843536,0,0 days 00:00:00
1037999,294,1457,2021-08-18 14:00:00+02:00,hour,77,0 days 00:25:46.933823,0,0 days 00:00:00
1038000,294,1457,2021-08-18 16:00:00+02:00,hour,45,0 days 00:20:26.430162,0,0 days 00:00:00
1038001,294,1457,2021-08-18 17:00:00+02:00,hour,52,0 days 00:03:24.876045,0,0 days 00:00:00
1038002,294,1457,2021-08-18 19:00:00+02:00,hour,35,0 days 00:04:13.471543,0,0 days 00:00:00
1038003,294,1457,2021-08-18 20:00:00+02:00,hour,37,0 days 00:03:11.581394,0,0 days 00:00:00
1085383,294,1457,2021-08-31 20:00:00+02:00,hour,35,0 days 00:09:19.754555,0,0 days 00:00:00
