visit_class_id,time,range,visit_count,visit_starts,visit_ends,total_presence_dwell,total_bucket_dwell,presence_dwell_starts,presence_dwell_ends,bucket_dwell_starts,bucket_dwell_ends,avg_dwell
926,2021-08-01 00:00:00+02:00,day,250,250,250,0 days 18:16:10,0 days 18:16:10,0 days 18:16:10,0 days 18:16:10,0 days 18:16:10,0 days 18:16:10,0 days 00:04:23.080000
926,2021-08-02 00:00:00+02:00,day,319,319,319,0 days 13:56:40,0 days 13:56:40,0 days 13:56:40,0 days 13:56:40,0 days 13:56:40,0 days 13:56:40,0 days 00:02:37.366771
926,2021-08-03 00:00:00+02:00,day,104,104,104,0 days 03:28:50,0 days 03:28:50,0 days 03:28:50,0 days 03:28:50,0 days 03:28:50,0 days 03:28:50,0 days 00:02:00.480769
926,2021-08-04 00:00:00+02:00,day,285,285,284,0 days 13:29:15,0 days 13:20:40,0 days 13:29:15,0 days 11:21:40,0 days 13:20:40,0 days 11:21:40,0 days 00:02:50.368421
926,2021-08-05 00:00:00+02:00,day,382,381,382,0 days 17:38:10,0 days 15:39:10,0 days 15:30:35,0 days 17:38:10,0 days 15:30:35,0 days 15:39:10,0 days 00:02:46.204188
926,2021-08-06 00:00:00+02:00,day,112,112,112,0 days 04:07:40,0 days 04:07:40,0 days 04:07:40,0 days 04:07:40,0 days 04:07:40,0 days 04:07:40,0 days 00:02:12.678571
926,2021-08-07 00:00:00+02:00,day,75,75,75,0 days 02:32:00,0 days 02:32:00,0 days 02:32:00,0 days 02:32:00,0 days 02:32:00,0 days 02:32:00,0 days 00:02:01.600000
926,2021-08-10 00:00:00+02:00,day,20,20,18,0 days 01:39:00,0 days 01:15:05,0 days 01:39:00,0 days 00:28:25,0 days 01:15:05,0 days 00:28:25,0 days 00:04:57
926,2021-08-11 00:00:00+02:00,day,409,407,409,0 days 15:25:15,0 days 14:38:35,0 days 14:14:40,0 days 15:25:15,0 days 14:14:40,0 days 14:38:35,0 days 00:02:15.733496
926,2021-08-12 00:00:00+02:00,day,403,403,403,0 days 11:23:10,0 days 11:23:10,0 days 11:23:10,0 days 11:23:10,0 days 11:23:10,0 days 11:23:10,0 days 00:01:41.712159
926,2021-08-13 00:00:00+02:00,day,352,352,352,0 days 11:48:15,0 days 11:48:15,0 days 11:48:15,0 days 11:48:15,0 days 11:48:15,0 days 11:48:15,0 days 00:02:00.724432
926,2021-08-14 00:00:00+02:00,day,467,467,466,0 days 21:33:40,0 days 21:25:15,0 days 21:33:40,0 days 21:15:10,0 days 21:25:15,0 days 21:15:10,0 days 00:02:46.209850
926,2021-08-15 00:00:00+02:00,day,247,246,247,0 days 11:02:30,0 days 10:52:25,0 days 10:44:00,0 days 11:02:30,0 days 10:44:00,0 days 10:52:25,0 days 00:02:40.931174
926,2021-08-16 00:00:00+02:00,day,381,381,380,0 days 18:10:50,0 days 18:01:25,0 days 18:10:50,0 days 17:46:50,0 days 18:01:25,0 days 17:46:50,0 days 00:02:51.784777
926,2021-08-17 00:00:00+02:00,day,329,328,328,0 days 13:57:10,0 days 13:32:05,0 days 13:33:10,0 days 13:39:30,0 days 13:22:40,0 days 13:24:55,0 days 00:02:32.674772
926,2021-08-18 00:00:00+02:00,day,371,370,370,0 days 14:58:20,0 days 14:44:25,0 days 14:40:40,0 days 14:50:45,0 days 14:33:55,0 days 14:43:35,0 days 00:02:25.283019
926,2021-08-19 00:00:00+02:00,day,426,425,426,0 days 13:57:20,0 days 13:56:30,0 days 13:49:45,0 days 13:57:20,0 days 13:49:45,0 days 13:56:30,0 days 00:01:57.934272
926,2021-08-20 00:00:00+02:00,day,495,495,495,0 days 17:46:15,0 days 17:46:15,0 days 17:46:15,0 days 17:46:15,0 days 17:46:15,0 days 17:46:15,0 days 00:02:09.242424
926,2021-08-21 00:00:00+02:00,day,548,548,547,1 days 04:48:10,1 days 04:09:00,1 days 04:48:10,1 days 03:56:50,1 days 04:09:00,1 days 03:56:50,0 days 00:03:09.215328
926,2021-08-22 00:00:00+02:00,day,233,232,233,0 days 14:57:45,0 days 14:45:35,0 days 14:06:25,0 days 14:57:45,0 days 14:06:25,0 days 14:45:35,0 days 00:03:51.180258
926,2021-08-23 00:00:00+02:00,day,423,423,423,0 days 15:14:05,0 days 15:14:05,0 days 15:14:05,0 days 15:14:05,0 days 15:14:05,0 days 15:14:05,0 days 00:02:09.657210
926,2021-08-24 00:00:00+02:00,day,426,426,425,0 days 20:37:55,0 days 20:25:00,0 days 20:37:55,0 days 18:25:45,0 days 20:25:00,0 days 18:25:45,0 days 00:02:54.354460
926,2021-08-25 00:00:00+02:00,day,443,442,443,1 days 00:55:35,0 days 22:56:20,0 days 22:43:25,1 days 00:55:35,0 days 22:43:25,0 days 22:56:20,0 days 00:03:22.562077
926,2021-08-26 00:00:00+02:00,day,348,348,348,0 days 13:07:50,0 days 13:07:50,0 days 13:07:50,0 days 13:07:50,0 days 13:07:50,0 days 13:07:50,0 days 00:02:15.833333
926,2021-08-27 00:00:00+02:00,day,238,238,238,0 days 06:58:25,0 days 06:58:25,0 days 06:58:25,0 days 06:58:25,0 days 06:58:25,0 days 06:58:25,0 days 00:01:45.483193
926,2021-08-28 00:00:00+02:00,day,265,265,265,0 days 17:36:45,0 days 17:36:45,0 days 17:36:45,0 days 17:36:45,0 days 17:36:45,0 days 17:36:45,0 days 00:03:59.264151
926,2021-08-29 00:00:00+02:00,day,202,202,202,0 days 08:19:05,0 days 08:19:05,0 days 08:19:05,0 days 08:19:05,0 days 08:19:05,0 days 08:19:05,0 days 00:02:28.242574
926,2021-08-30 00:00:00+02:00,day,318,318,318,0 days 09:08:40,0 days 09:08:40,0 days 09:08:40,0 days 09:08:40,0 days 09:08:40,0 days 09:08:40,0 days 00:01:43.522013
926,2021-08-31 00:00:00+02:00,day,379,379,379,0 days 09:20:05,0 days 09:20:05,0 days 09:20:05,0 days 09:20:05,0 days 09:20:05,0 days 09:20:05,0 days 00:01:28.667546
926,2021-09-01 00:00:00+02:00,day,230,230,230,0 days 09:04:50,0 days 09:04:50,0 days 09:04:50,0 days 09:04:50,0 days 09:04:50,0 days 09:04:50,0 days 00:02:22.130435
926,2021-09-02 00:00:00+02:00,day,325,325,325,0 days 06:43:55,0 days 06:43:55,0 days 06:43:55,0 days 06:43:55,0 days 06:43:55,0 days 06:43:55,0 days 00:01:14.569231
926,2021-09-03 00:00:00+02:00,day,352,352,352,0 days 10:50:55,0 days 10:50:55,0 days 10:50:55,0 days 10:50:55,0 days 10:50:55,0 days 10:50:55,0 days 00:01:50.951705
926,2021-09-04 00:00:00+02:00,day,360,360,360,0 days 15:36:25,0 days 15:36:25,0 days 15:36:25,0 days 15:36:25,0 days 15:36:25,0 days 15:36:25,0 days 00:02:36.069444
926,2021-09-05 00:00:00+02:00,day,182,182,182,0 days 14:42:05,0 days 14:42:05,0 days 14:42:05,0 days 14:42:05,0 days 14:42:05,0 days 14:42:05,0 days 00:04:50.796703
926,2021-09-06 00:00:00+02:00,day,18,18,18,0 days 00:13:30,0 days 00:13:30,0 days 00:13:30,0 days 00:13:30,0 days 00:13:30,0 days 00:13:30,0 days 00:00:45
926,2021-09-07 00:00:00+02:00,day,357,357,357,0 days 13:03:50,0 days 13:03:50,0 days 13:03:50,0 days 13:03:50,0 days 13:03:50,0 days 13:03:50,0 days 00:02:11.736695
926,2021-09-08 00:00:00+02:00,day,223,223,223,0 days 12:11:15,0 days 12:11:15,0 days 12:11:15,0 days 12:11:15,0 days 12:11:15,0 days 12:11:15,0 days 00:03:16.748879
926,2021-09-09 00:00:00+02:00,day,222,222,222,0 days 06:23:45,0 days 06:23:45,0 days 06:23:45,0 days 06:23:45,0 days 06:23:45,0 days 06:23:45,0 days 00:01:43.716216
926,2021-09-10 00:00:00+02:00,day,339,339,339,0 days 11:33:00,0 days 11:33:00,0 days 11:33:00,0 days 11:33:00,0 days 11:33:00,0 days 11:33:00,0 days 00:02:02.654867
926,2021-09-11 00:00:00+02:00,day,279,279,278,0 days 13:37:00,0 days 13:35:40,0 days 13:37:00,0 days 13:31:15,0 days 13:35:40,0 days 13:31:15,0 days 00:02:55.698925
926,2021-09-12 00:00:00+02:00,day,208,207,208,0 days 09:40:10,0 days 09:35:45,0 days 09:34:25,0 days 09:40:10,0 days 09:34:25,0 days 09:35:45,0 days 00:02:47.355769
926,2021-09-13 00:00:00+02:00,day,167,167,167,0 days 03:54:10,0 days 03:54:10,0 days 03:54:10,0 days 03:54:10,0 days 03:54:10,0 days 03:54:10,0 days 00:01:24.131737
926,2021-09-14 00:00:00+02:00,day,317,317,317,0 days 07:36:10,0 days 07:36:10,0 days 07:36:10,0 days 07:36:10,0 days 07:36:10,0 days 07:36:10,0 days 00:01:26.340694
926,2021-09-15 00:00:00+02:00,day,277,277,277,0 days 09:02:10,0 days 09:02:10,0 days 09:02:10,0 days 09:02:10,0 days 09:02:10,0 days 09:02:10,0 days 00:01:57.436823
926,2021-09-16 00:00:00+02:00,day,226,226,226,0 days 05:49:30,0 days 05:49:30,0 days 05:49:30,0 days 05:49:30,0 days 05:49:30,0 days 05:49:30,0 days 00:01:32.787611
926,2021-09-17 00:00:00+02:00,day,322,322,322,0 days 06:26:20,0 days 06:26:20,0 days 06:26:20,0 days 06:26:20,0 days 06:26:20,0 days 06:26:20,0 days 00:01:11.987578
926,2021-09-18 00:00:00+02:00,day,285,285,284,0 days 09:37:10,0 days 09:36:05,0 days 09:37:10,0 days 09:34:15,0 days 09:36:05,0 days 09:34:15,0 days 00:02:01.508772
926,2021-09-19 00:00:00+02:00,day,194,193,194,0 days 06:00:55,0 days 05:59:05,0 days 05:58:00,0 days 06:00:55,0 days 05:58:00,0 days 05:59:05,0 days 00:01:51.623711
926,2021-09-20 00:00:00+02:00,day,314,314,314,0 days 09:30:15,0 days 09:30:15,0 days 09:30:15,0 days 09:30:15,0 days 09:30:15,0 days 09:30:15,0 days 00:01:48.964968
926,2021-09-21 00:00:00+02:00,day,259,259,259,0 days 07:15:30,0 days 07:15:30,0 days 07:15:30,0 days 07:15:30,0 days 07:15:30,0 days 07:15:30,0 days 00:01:40.888031
926,2021-09-22 00:00:00+02:00,day,279,279,278,0 days 06:37:50,0 days 06:26:45,0 days 06:37:50,0 days 06:23:50,0 days 06:26:45,0 days 06:23:50,0 days 00:01:25.555556
926,2021-09-23 00:00:00+02:00,day,317,316,317,0 days 08:37:55,0 days 08:35:00,0 days 08:23:55,0 days 08:37:55,0 days 08:23:55,0 days 08:35:00,0 days 00:01:38.028391
926,2021-09-24 00:00:00+02:00,day,327,327,327,0 days 07:55:00,0 days 07:55:00,0 days 07:55:00,0 days 07:55:00,0 days 07:55:00,0 days 07:55:00,0 days 00:01:27.155963
926,2021-09-25 00:00:00+02:00,day,317,317,317,0 days 11:01:05,0 days 11:01:05,0 days 11:01:05,0 days 11:01:05,0 days 11:01:05,0 days 11:01:05,0 days 00:02:05.126183
926,2021-09-26 00:00:00+02:00,day,173,173,173,0 days 04:55:00,0 days 04:55:00,0 days 04:55:00,0 days 04:55:00,0 days 04:55:00,0 days 04:55:00,0 days 00:01:42.312139
926,2021-09-27 00:00:00+02:00,day,227,227,227,0 days 05:09:35,0 days 05:09:35,0 days 05:09:35,0 days 05:09:35,0 days 05:09:35,0 days 05:09:35,0 days 00:01:21.828194
926,2021-09-28 00:00:00+02:00,day,287,287,287,0 days 08:30:00,0 days 08:30:00,0 days 08:30:00,0 days 08:30:00,0 days 08:30:00,0 days 08:30:00,0 days 00:01:46.620209
926,2021-09-29 00:00:00+02:00,day,240,240,240,0 days 07:43:30,0 days 07:43:30,0 days 07:43:30,0 days 07:43:30,0 days 07:43:30,0 days 07:43:30,0 days 00:01:55.875000
