visit_class_id,time,range,visit_count,visit_starts,visit_ends,total_presence_dwell,total_bucket_dwell,presence_dwell_starts,presence_dwell_ends,bucket_dwell_starts,bucket_dwell_ends,avg_dwell
909,2022-03-06 23:00:00+00:00,day,130,130,130,0 days 05:13:10,0 days 05:13:10,0 days 05:13:10,0 days 05:13:10,0 days 05:13:10,0 days 05:13:10,0 days 00:02:24.538462
909,2022-03-07 23:00:00+00:00,day,140,140,140,0 days 03:46:00,0 days 03:46:00,0 days 03:46:00,0 days 03:46:00,0 days 03:46:00,0 days 03:46:00,0 days 00:01:36.857143
909,2022-03-08 23:00:00+00:00,day,188,188,188,0 days 07:13:00,0 days 07:13:00,0 days 07:13:00,0 days 07:13:00,0 days 07:13:00,0 days 07:13:00,0 days 00:02:18.191489
909,2022-03-09 23:00:00+00:00,day,140,140,140,0 days 05:49:15,0 days 05:49:15,0 days 05:49:15,0 days 05:49:15,0 days 05:49:15,0 days 05:49:15,0 days 00:02:29.678571
909,2022-03-10 23:00:00+00:00,day,152,152,152,0 days 09:03:45,0 days 09:03:45,0 days 09:03:45,0 days 09:03:45,0 days 09:03:45,0 days 09:03:45,0 days 00:03:34.638158
909,2022-03-11 23:00:00+00:00,day,125,125,125,0 days 05:46:15,0 days 05:46:15,0 days 05:46:15,0 days 05:46:15,0 days 05:46:15,0 days 05:46:15,0 days 00:02:46.200000
909,2022-03-12 23:00:00+00:00,day,63,63,63,0 days 06:13:10,0 days 06:13:10,0 days 06:13:10,0 days 06:13:10,0 days 06:13:10,0 days 06:13:10,0 days 00:05:55.396825
