id,installation_id,visit_class_id,time,range,visit_count,average_length,visit_diff,length_diff
1988542,294,1459,2022-03-22 09:00:00+01:00,hour,75,0 days 00:07:02.942145,0,0 days 00:00:00
1988543,294,1459,2022-03-22 10:00:00+01:00,hour,100,0 days 00:06:31.379214,0,0 days 00:00:00
1988544,294,1459,2022-03-22 11:00:00+01:00,hour,150,0 days 00:04:37.073637,0,0 days 00:00:00
1988545,294,1459,2022-03-22 12:00:00+01:00,hour,125,0 days 00:04:35.286163,0,0 days 00:00:00
1988546,294,1459,2022-03-22 13:00:00+01:00,hour,170,0 days 00:05:25.202617,0,0 days 00:00:00
1988547,294,1459,2022-03-22 14:00:00+01:00,hour,205,0 days 00:05:33.616571,0,0 days 00:00:00
1988548,294,1459,2022-03-22 15:00:00+01:00,hour,195,0 days 00:05:33.859966,0,0 days 00:00:00
1988549,294,1459,2022-03-22 16:00:00+01:00,hour,135,0 days 00:10:51.847601,0,0 days 00:00:00
1988550,294,1459,2022-03-22 17:00:00+01:00,hour,110,0 days 00:10:07.009613,0,0 days 00:00:00
1988551,294,1459,2022-03-22 18:00:00+01:00,hour,85,0 days 00:10:36.809850,0,0 days 00:00:00
1988552,294,1459,2022-03-22 21:00:00+01:00,hour,60,0 days 00:15:19.065943,0,0 days 00:00:00
1988553,294,1459,2022-03-22 22:00:00+01:00,hour,50,0 days 00:17:30.024496,0,0 days 00:00:00
1988554,294,1459,2022-03-22 23:00:00+01:00,hour,42,0 days 00:27:19.513889,0,0 days 00:00:00
1997689,294,1459,2022-03-23 01:00:00+01:00,hour,20,0 days 00:05:11.433660,0,0 days 00:00:00
1997690,294,1459,2022-03-23 02:00:00+01:00,hour,20,0 days 00:03:23.353123,0,0 days 00:00:00
1997691,294,1459,2022-03-23 03:00:00+01:00,hour,5,0 days 00:12:05,0,0 days 00:00:00
1997692,294,1459,2022-03-23 05:00:00+01:00,hour,2,0 days 00:00:30,0,0 days 00:00:00
1997693,294,1459,2022-03-23 06:00:00+01:00,hour,25,0 days 00:04:05.037616,0,0 days 00:00:00
1997694,294,1459,2022-03-23 07:00:00+01:00,hour,95,0 days 00:09:45.614378,0,0 days 00:00:00
1997695,294,1459,2022-03-23 08:00:00+01:00,hour,90,0 days 00:23:06.467603,0,0 days 00:00:00
1997696,294,1459,2022-03-23 09:00:00+01:00,hour,75,0 days 00:18:04.293204,0,0 days 00:00:00
1997697,294,1459,2022-03-23 10:00:00+01:00,hour,85,0 days 00:17:24.163851,0,0 days 00:00:00
1997698,294,1459,2022-03-23 11:00:00+01:00,hour,150,0 days 00:09:27.732991,0,0 days 00:00:00
1997699,294,1459,2022-03-23 12:00:00+01:00,hour,115,0 days 00:11:36.920485,0,0 days 00:00:00
1997700,294,1459,2022-03-23 13:00:00+01:00,hour,160,0 days 00:08:38.357507,0,0 days 00:00:00
1997701,294,1459,2022-03-23 14:00:00+01:00,hour,180,0 days 00:10:14.389181,0,0 days 00:00:00
1997702,294,1459,2022-03-23 15:00:00+01:00,hour,170,0 days 00:09:35.796755,0,0 days 00:00:00
1997703,294,1459,2022-03-23 16:00:00+01:00,hour,155,0 days 00:09:12.624473,0,0 days 00:00:00
1997704,294,1459,2022-03-23 17:00:00+01:00,hour,120,0 days 00:19:05.567417,0,0 days 00:00:00
1997705,294,1459,2022-03-23 18:00:00+01:00,hour,150,0 days 00:11:54.340633,0,0 days 00:00:00
1997706,294,1459,2022-03-23 19:00:00+01:00,hour,95,0 days 00:08:42.299609,0,0 days 00:00:00
1997707,294,1459,2022-03-23 20:00:00+01:00,hour,95,0 days 00:08:44.803686,0,0 days 00:00:00
1997708,294,1459,2022-03-23 21:00:00+01:00,hour,55,0 days 00:12:33.427257,0,0 days 00:00:00
1997709,294,1459,2022-03-23 22:00:00+01:00,hour,40,0 days 00:14:35.664147,0,0 days 00:00:00
1997710,294,1459,2022-03-23 23:00:00+01:00,hour,25,0 days 00:15:40.868582,0,0 days 00:00:00
2003283,294,1459,2022-03-24 09:00:00+01:00,hour,90,0 days 00:05:25.739815,0,0 days 00:00:00
2003284,294,1459,2022-03-24 10:00:00+01:00,hour,115,0 days 00:09:03.735404,0,0 days 00:00:00
2003285,294,1459,2022-03-24 11:00:00+01:00,hour,135,0 days 00:08:30.708929,0,0 days 00:00:00
2003286,294,1459,2022-03-24 12:00:00+01:00,hour,140,0 days 00:06:45.709965,0,0 days 00:00:00
2003287,294,1459,2022-03-24 13:00:00+01:00,hour,135,0 days 00:06:27.458992,0,0 days 00:00:00
2003288,294,1459,2022-03-24 14:00:00+01:00,hour,185,0 days 00:04:44.316813,0,0 days 00:00:00
2003289,294,1459,2022-03-24 15:00:00+01:00,hour,165,0 days 00:03:19.773504,0,0 days 00:00:00
2003290,294,1459,2022-03-24 16:00:00+01:00,hour,150,0 days 00:01:52.752088,0,0 days 00:00:00
2003291,294,1459,2022-03-24 17:00:00+01:00,hour,120,0 days 00:03:25.051335,0,0 days 00:00:00
2003292,294,1459,2022-03-24 18:00:00+01:00,hour,105,0 days 00:03:19.605640,0,0 days 00:00:00
2003293,294,1459,2022-03-24 19:00:00+01:00,hour,80,0 days 00:04:09.230519,0,0 days 00:00:00
2003294,294,1459,2022-03-24 20:00:00+01:00,hour,65,0 days 00:05:03.806024,0,0 days 00:00:00
2003295,294,1459,2022-03-24 21:00:00+01:00,hour,20,0 days 00:00:30,0,0 days 00:00:00
2003296,294,1459,2022-03-24 22:00:00+01:00,hour,55,0 days 00:06:45.337201,0,0 days 00:00:00
2003297,294,1459,2022-03-24 23:00:00+01:00,hour,25,0 days 00:13:44,0,0 days 00:00:00
2003275,294,1459,2022-03-24 01:00:00+01:00,hour,20,0 days 00:05:36.250000,0,0 days 00:00:00
2003276,294,1459,2022-03-24 02:00:00+01:00,hour,25,0 days 00:03:20,0,0 days 00:00:00
2003277,294,1459,2022-03-24 03:00:00+01:00,hour,15,0 days 00:07:41.054688,0,0 days 00:00:00
2003278,294,1459,2022-03-24 04:00:00+01:00,hour,5,0 days 00:00:30,0,0 days 00:00:00
2003279,294,1459,2022-03-24 05:00:00+01:00,hour,15,0 days 00:00:30,0,0 days 00:00:00
2003280,294,1459,2022-03-24 06:00:00+01:00,hour,25,0 days 00:04:57.858111,0,0 days 00:00:00
2003281,294,1459,2022-03-24 07:00:00+01:00,hour,90,0 days 00:04:17.284259,0,0 days 00:00:00
2003282,294,1459,2022-03-24 08:00:00+01:00,hour,110,0 days 00:06:26.840743,0,0 days 00:00:00
2008400,294,1459,2022-03-25 17:00:00+01:00,hour,145,0 days 00:07:19.791865,0,0 days 00:00:00
2008383,294,1459,2022-03-25 00:00:00+01:00,hour,25,0 days 00:14:16.421421,0,0 days 00:00:00
2008384,294,1459,2022-03-25 01:00:00+01:00,hour,15,0 days 00:43:34.479167,0,0 days 00:00:00
2008385,294,1459,2022-03-25 02:00:00+01:00,hour,15,0 days 00:24:53.333198,0,0 days 00:00:00
2008386,294,1459,2022-03-25 03:00:00+01:00,hour,20,0 days 00:18:10.600257,0,0 days 00:00:00
2008387,294,1459,2022-03-25 04:00:00+01:00,hour,15,0 days 00:33:20.652418,0,0 days 00:00:00
2008388,294,1459,2022-03-25 05:00:00+01:00,hour,25,0 days 00:58:09,0,0 days 00:00:00
2008389,294,1459,2022-03-25 06:00:00+01:00,hour,16,0 days 00:45:29.687500,0,0 days 00:00:00
2008390,294,1459,2022-03-25 07:00:00+01:00,hour,85,0 days 00:08:11.485741,0,0 days 00:00:00
2008391,294,1459,2022-03-25 08:00:00+01:00,hour,85,0 days 00:10:28.283165,0,0 days 00:00:00
2008392,294,1459,2022-03-25 09:00:00+01:00,hour,105,0 days 00:07:15.238267,0,0 days 00:00:00
2008393,294,1459,2022-03-25 10:00:00+01:00,hour,120,0 days 00:09:14.478845,0,0 days 00:00:00
2008394,294,1459,2022-03-25 11:00:00+01:00,hour,150,0 days 00:11:24.138283,0,0 days 00:00:00
2008395,294,1459,2022-03-25 12:00:00+01:00,hour,155,0 days 00:11:00.979295,0,0 days 00:00:00
2008396,294,1459,2022-03-25 13:00:00+01:00,hour,175,0 days 00:08:57.766749,0,0 days 00:00:00
2008397,294,1459,2022-03-25 14:00:00+01:00,hour,190,0 days 00:07:26.290652,0,0 days 00:00:00
2008398,294,1459,2022-03-25 15:00:00+01:00,hour,210,0 days 00:05:34.851625,0,0 days 00:00:00
2008399,294,1459,2022-03-25 16:00:00+01:00,hour,155,0 days 00:04:07.781627,0,0 days 00:00:00
2008401,294,1459,2022-03-25 18:00:00+01:00,hour,140,0 days 00:11:46.330514,0,0 days 00:00:00
2008402,294,1459,2022-03-25 19:00:00+01:00,hour,135,0 days 00:11:26.660356,0,0 days 00:00:00
2008403,294,1459,2022-03-25 20:00:00+01:00,hour,110,0 days 00:14:35.494429,0,0 days 00:00:00
2008404,294,1459,2022-03-25 21:00:00+01:00,hour,75,0 days 00:27:48.865360,0,0 days 00:00:00
2008405,294,1459,2022-03-25 22:00:00+01:00,hour,65,0 days 00:36:49.695780,0,0 days 00:00:00
2008406,294,1459,2022-03-25 23:00:00+01:00,hour,75,0 days 00:31:39.507639,0,0 days 00:00:00
2013957,294,1459,2022-03-26 00:00:00+01:00,hour,50,0 days 00:33:03.509611,0,0 days 00:00:00
2013958,294,1459,2022-03-26 01:00:00+01:00,hour,110,0 days 01:19:49.318182,0,0 days 00:00:00
2013959,294,1459,2022-03-26 02:00:00+01:00,hour,15,0 days 06:21:03.333333,0,0 days 00:00:00
2013960,294,1459,2022-03-26 03:00:00+01:00,hour,30,0 days 00:08:07.505442,0,0 days 00:00:00
2013961,294,1459,2022-03-26 04:00:00+01:00,hour,15,0 days 00:08:15.593601,0,0 days 00:00:00
2013962,294,1459,2022-03-26 05:00:00+01:00,hour,15,0 days 00:04:41.809082,0,0 days 00:00:00
2013963,294,1459,2022-03-26 06:00:00+01:00,hour,26,0 days 00:06:25.292969,0,0 days 00:00:00
2013964,294,1459,2022-03-26 07:00:00+01:00,hour,40,0 days 00:04:11.250000,0,0 days 00:00:00
2013965,294,1459,2022-03-26 08:00:00+01:00,hour,25,0 days 00:24:54.471506,0,0 days 00:00:00
2013966,294,1459,2022-03-26 09:00:00+01:00,hour,35,0 days 00:11:33.201058,0,0 days 00:00:00
2013967,294,1459,2022-03-26 10:00:00+01:00,hour,45,0 days 00:20:40,0,0 days 00:00:00
2013968,294,1459,2022-03-26 12:00:00+01:00,hour,155,0 days 00:02:09.986211,0,0 days 00:00:00
2013969,294,1459,2022-03-26 13:00:00+01:00,hour,145,0 days 00:01:29.732423,0,0 days 00:00:00
2013970,294,1459,2022-03-26 14:00:00+01:00,hour,145,0 days 00:01:58.110901,0,0 days 00:00:00
2013971,294,1459,2022-03-26 15:00:00+01:00,hour,155,0 days 00:02:44.693955,0,0 days 00:00:00
2013972,294,1459,2022-03-26 16:00:00+01:00,hour,120,0 days 00:03:48.680283,0,0 days 00:00:00
2013973,294,1459,2022-03-26 17:00:00+01:00,hour,175,0 days 00:04:36.414674,0,0 days 00:00:00
2013974,294,1459,2022-03-26 18:00:00+01:00,hour,140,0 days 00:04:42.148996,0,0 days 00:00:00
2013975,294,1459,2022-03-26 19:00:00+01:00,hour,120,0 days 00:07:40.171670,0,0 days 00:00:00
2013976,294,1459,2022-03-26 20:00:00+01:00,hour,100,0 days 00:07:11.522085,0,0 days 00:00:00
2013977,294,1459,2022-03-26 21:00:00+01:00,hour,65,0 days 00:07:46.937438,0,0 days 00:00:00
2013978,294,1459,2022-03-26 22:00:00+01:00,hour,65,0 days 00:11:03.924502,0,0 days 00:00:00
2013979,294,1459,2022-03-26 23:00:00+01:00,hour,65,0 days 00:10:43.400948,0,0 days 00:00:00
2019705,294,1459,2022-03-27 00:00:00+01:00,hour,52,0 days 00:13:59.766714,0,0 days 00:00:00
2019706,294,1459,2022-03-27 01:00:00+01:00,hour,40,0 days 00:05:38.936514,0,0 days 00:00:00
2019707,294,1459,2022-03-27 03:00:00+02:00,hour,35,0 days 00:03:14.767481,0,0 days 00:00:00
2019708,294,1459,2022-03-27 04:00:00+02:00,hour,45,0 days 00:06:42.222222,0,0 days 00:00:00
2019709,294,1459,2022-03-27 05:00:00+02:00,hour,26,0 days 00:11:47.923177,0,0 days 00:00:00
2019710,294,1459,2022-03-27 06:00:00+02:00,hour,20,0 days 00:14:34.785744,0,0 days 00:00:00
2019711,294,1459,2022-03-27 07:00:00+02:00,hour,30,0 days 00:09:01.666667,0,0 days 00:00:00
2019712,294,1459,2022-03-27 08:00:00+02:00,hour,25,0 days 00:21:21.950191,0,0 days 00:00:00
2019713,294,1459,2022-03-27 09:00:00+02:00,hour,45,0 days 00:12:00.896349,0,0 days 00:00:00
2019714,294,1459,2022-03-27 10:00:00+02:00,hour,55,0 days 00:10:47.943221,0,0 days 00:00:00
2019715,294,1459,2022-03-27 11:00:00+02:00,hour,70,0 days 00:07:16.770505,0,0 days 00:00:00
2019716,294,1459,2022-03-27 12:00:00+02:00,hour,80,0 days 00:03:49.837569,0,0 days 00:00:00
2019717,294,1459,2022-03-27 13:00:00+02:00,hour,90,0 days 00:04:08.733344,0,0 days 00:00:00
2019718,294,1459,2022-03-27 14:00:00+02:00,hour,115,0 days 00:02:21.980357,0,0 days 00:00:00
2019719,294,1459,2022-03-27 15:00:00+02:00,hour,115,0 days 00:02:09.169037,0,0 days 00:00:00
2019720,294,1459,2022-03-27 16:00:00+02:00,hour,105,0 days 00:02:13.272702,0,0 days 00:00:00
2019721,294,1459,2022-03-27 17:00:00+02:00,hour,125,0 days 00:03:17.900806,0,0 days 00:00:00
2019722,294,1459,2022-03-27 18:00:00+02:00,hour,7,0 days 00:02:28.235294,0,0 days 00:00:00
2019723,294,1459,2022-03-27 19:00:00+02:00,hour,80,0 days 00:04:09.959127,0,0 days 00:00:00
2019724,294,1459,2022-03-27 20:00:00+02:00,hour,117,0 days 00:05:11.366871,0,0 days 00:00:00
2019725,294,1459,2022-03-27 21:00:00+02:00,hour,60,0 days 00:05:45.416667,0,0 days 00:00:00
2019726,294,1459,2022-03-27 22:00:00+02:00,hour,45,0 days 00:13:39.224510,0,0 days 00:00:00
2019727,294,1459,2022-03-27 23:00:00+02:00,hour,50,0 days 00:19:17.179554,0,0 days 00:00:00
