visit_class_id,time,range,visit_count,visit_starts,visit_ends,total_presence_dwell,total_bucket_dwell,presence_dwell_starts,presence_dwell_ends,bucket_dwell_starts,bucket_dwell_ends,avg_dwell
1457,2022-03-21 00:00:00+01:00,hour,1,1,1,0 days 00:07:40,0 days 00:07:40,0 days 00:07:40,0 days 00:07:40,0 days 00:07:40,0 days 00:07:40,0 days 00:07:40
1457,2022-03-21 02:00:00+01:00,hour,3,3,3,0 days 00:01:30,0 days 00:01:30,0 days 00:01:30,0 days 00:01:30,0 days 00:01:30,0 days 00:01:30,0 days 00:00:30
1457,2022-03-21 03:00:00+01:00,hour,2,2,2,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:01:00,0 days 00:00:30
1457,2022-03-21 04:00:00+01:00,hour,1,1,1,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30
1457,2022-03-21 05:00:00+01:00,hour,1,1,1,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30,0 days 00:00:30
1457,2022-03-21 06:00:00+01:00,hour,3,3,3,0 days 00:01:30,0 days 00:01:30,0 days 00:01:30,0 days 00:01:30,0 days 00:01:30,0 days 00:01:30,0 days 00:00:30
1457,2022-03-21 07:00:00+01:00,hour,15,15,13,0 days 03:16:45,0 days 00:15:10,0 days 03:16:45,0 days 00:07:00,0 days 00:15:10,0 days 00:07:00,0 days 00:13:07
1457,2022-03-21 08:00:00+01:00,hour,36,34,28,1 days 02:13:15,0 days 05:01:50,0 days 23:03:30,0 days 01:46:40,0 days 03:30:40,0 days 01:44:20,0 days 00:43:42.083333
1457,2022-03-21 09:00:00+01:00,hour,35,27,26,1 days 14:55:05,0 days 09:40:20,0 days 14:28:30,0 days 02:57:55,0 days 03:19:25,0 days 02:49:20,0 days 01:06:43
1457,2022-03-21 10:00:00+01:00,hour,39,30,29,1 days 16:15:25,0 days 10:16:35,0 days 04:18:15,0 days 06:22:50,0 days 02:46:00,0 days 02:49:00,0 days 01:01:56.025641
1457,2022-03-21 11:00:00+01:00,hour,33,23,27,1 days 12:12:45,0 days 07:40:00,0 days 02:20:10,0 days 10:08:20,0 days 01:31:10,0 days 03:00:30,0 days 01:05:50.454545
1457,2022-03-21 12:00:00+01:00,hour,33,27,25,1 days 09:22:25,0 days 08:20:30,0 days 07:18:00,0 days 05:29:30,0 days 04:05:15,0 days 02:14:30,0 days 01:00:40.757576
1457,2022-03-21 13:00:00+01:00,hour,43,35,36,1 days 07:24:30,0 days 08:38:05,0 days 03:31:35,0 days 06:13:20,0 days 02:51:05,0 days 03:26:40,0 days 00:43:49.534884
1457,2022-03-21 14:00:00+01:00,hour,45,38,36,1 days 06:01:35,0 days 06:26:55,0 days 04:50:25,0 days 04:27:20,0 days 02:20:40,0 days 01:56:35,0 days 00:40:02.111111
1457,2022-03-21 15:00:00+01:00,hour,39,30,35,1 days 04:36:05,0 days 06:16:50,0 days 03:01:50,0 days 17:00:10,0 days 02:05:20,0 days 03:28:05,0 days 00:44:00.128205
1457,2022-03-21 16:00:00+01:00,hour,35,31,31,0 days 14:03:30,0 days 04:17:30,0 days 02:27:35,0 days 04:05:00,0 days 02:06:10,0 days 02:11:55,0 days 00:24:06
1457,2022-03-21 17:00:00+01:00,hour,20,16,16,0 days 13:28:00,0 days 03:29:25,0 days 03:29:30,0 days 02:03:00,0 days 02:08:00,0 days 00:57:25,0 days 00:40:24
1457,2022-03-21 18:00:00+01:00,hour,27,23,25,0 days 13:24:35,0 days 02:16:50,0 days 01:59:35,0 days 09:54:50,0 days 00:34:10,0 days 01:00:35,0 days 00:29:47.962963
1457,2022-03-21 19:00:00+01:00,hour,16,14,14,0 days 04:35:10,0 days 01:40:20,0 days 01:05:25,0 days 01:57:00,0 days 00:40:05,0 days 00:09:10,0 days 00:17:11.875000
1457,2022-03-21 20:00:00+01:00,hour,8,6,8,0 days 02:41:10,0 days 00:53:45,0 days 00:03:00,0 days 02:41:10,0 days 00:03:00,0 days 00:53:45,0 days 00:20:08.750000
